heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q15
60,13,0.0724120541666666,29.0821833333333,1.5085667955357098,0.745036833482143,0.492409111458333,0.3710335601190471,0.244499823363095,-2
58,24,0.0722151874999999,29.269316666666604,1.76373547445797,0.772249784526284,0.561066122958123,0.4113342775467769,0.290795302494802,0
58,19,0.0693830083333332,29.611433333333306,1.68849247068452,0.7093064313988091,0.4918274413690471,0.31546696309523803,0.185962995089285,1
58,13,0.0714184791666666,29.749066666666604,1.26292933056133,0.651067324918325,0.468894753044252,0.289238604247104,0.158153566973566,2
55,8,0.0730761708333333,29.883816666666604,9.88652977693452,3.3609117266369,1.65388794970238,0.718407859672619,0.28976238125,-2
56,16,0.0734211333333333,30.0090666666666,1.25843928273809,0.6528300037202379,0.42867837514880897,0.267940288988095,0.153850016220238,-2
54,0,0.0743745166666666,30.206216666666602,1.51246978408078,0.7757018999109,0.488021797000296,0.29862324844074795,0.17672951084051006,1
54,0,0.0758893166666666,30.2911,2.34007671071428,0.8771551026785709,0.528145741220237,0.3430239041666661,0.23441216220238,-2
55,0,0.0757152,30.3954333333333,2.32348255372024,0.8259687031249989,0.50657447485119,0.31944922455357105,0.188710582440476,1
54,0,0.0750553916666666,30.486783333333307,1.33701624836309,0.644993152827381,0.464937203273809,0.247977584523809,0.139455938095238,0
55,13,0.075513675,30.5654999999999,1.26851146629046,0.684136781556281,0.477530751707751,0.253030303534303,0.129733145530145,-2
54,23,0.0758416833333333,30.6348166666666,1.34687079092261,0.69815049032738,0.441477676785714,0.258767432440476,0.149554722767857,1
56,18,0.0761586416666666,30.6996499999999,1.71647735654761,0.709468783184523,0.5201437507440471,0.40242650818452297,0.214717730654762,-2
56,13,0.0738156666666667,30.888633333333306,1.59036614122023,0.7519095232142851,0.494175325297618,0.293599523660714,0.17033900863095194,2
56,13,0.0738156666666667,30.888633333333306,1.59036614122023,0.7519095232142851,0.494175325297618,0.293599523660714,0.17033900863095194,-2
56,17,0.0738424166666666,30.93455,2.095949853125,0.8729483660714279,0.518418297916666,0.319353382589285,0.221284757291666,-2
55,1,0.0750071583333333,30.997766666666603,1.42427152946428,0.670453254017857,0.4617784136904761,0.266672260565476,0.129214882589285,-2
59,14,0.0766629083333333,31.0667333333333,1.21315342530442,0.6149347182952181,0.428416419958419,0.238713112117612,0.141394801752301,2
57,22,0.0759870541666666,31.13765,1.12268038020833,0.614613852827381,0.447666944345238,0.256073973363095,0.142490604613095,0
57,22,0.0759870541666666,31.13765,1.12268038020833,0.614613852827381,0.447666944345238,0.256073973363095,0.142490604613095,-2
58,6,0.0752400291666667,31.2038,1.31382428318452,0.721036111904761,0.480791560714285,0.26596461845238,0.166090689434523,-2
55,22,0.0759098124999999,31.263633333333306,17.1740173149688,4.34630669186219,1.54935671740421,0.6253545132165129,0.41952692010692,0
55,22,0.0759098124999999,31.263633333333306,17.1740173149688,4.34630669186219,1.54935671740421,0.6253545132165129,0.41952692010692,-1
59,0,0.0760326458333333,31.362533333333307,1.88643982068452,0.7981008671130949,0.583147872172619,0.389228048511904,0.24765852857142806,0
60,4,0.0761001208333333,31.387666666666604,1.29099832857142,0.723098348511904,0.516284231845238,0.309843836160714,0.157562782589285,-2
60,4,0.0761001208333333,31.387666666666604,1.29099832857142,0.723098348511904,0.516284231845238,0.309843836160714,0.157562782589285,-2
57,2,0.0754576624999999,31.406733333333307,1.8938153800118704,0.7966918001188001,0.573530808731808,0.38832028185328105,0.26739253341253305,2
56,13,0.0757238833333333,31.4267666666666,2.3167906126488,0.8902495604166658,0.62913189672619,0.496458154464285,0.284140008184523,-2
57,10,0.077044025,31.4565333333333,3.8182532389880897,1.33808659895833,0.639122598958333,0.4525218083333329,0.332036364434523,1
59,0,0.0767715583333333,31.4736,2.19060774315476,0.8627135126488091,0.608465565625,0.4372855614583329,0.31678847797619,-2
59,1,0.0767696375,31.4891999999999,1.99873786828036,0.780033305316305,0.476575624591624,0.332758384021384,0.224487376002375,0
59,1,0.0767696375,31.4891999999999,1.99873786828036,0.780033305316305,0.476575624591624,0.332758384021384,0.224487376002375,-1
57,0,0.0776698416666667,31.516933333333306,1.75439098392857,0.7775319683035709,0.5617835375,0.318698598958333,0.263829614434523,-2
55,0,0.0810479375,31.5472666666666,2.418831515625,0.882034928125,0.5595475038690471,0.361302995089285,0.22536816860119,0
56,0,0.07333155,31.5814999999999,1.90528888847638,0.8212529221859209,0.535301341253341,0.34260117166617104,0.228740011286011,-1
56,0,0.0711410208333333,31.5929499999999,1.90275837574404,0.8830415212797611,0.648453797767857,0.3964775852678571,0.248233928422619,-1
56,1,0.0718786583333333,31.602,1.81889915104166,0.827808448363095,0.5646180946428571,0.4111274739583329,0.206198320238095,-2
54,16,0.0721991333333333,31.6197166666666,1.86914016875,0.8406748924107141,0.5650694683035711,0.352070385714285,0.236730494345238,1
58,19,0.0727230958333332,31.616666666666603,8.83304712607662,1.7210776247401205,0.703943356994356,0.369336408078408,0.192359068755568,-2
58,1,0.0717871625,31.61625,3.0447874955357097,0.957625372172619,0.5741134180059521,0.549821056547619,0.369062782886904,2
60,1,0.0732575124999999,31.61045,2.29015362574404,0.8672754492559521,0.53442808422619,0.3522013821428571,0.281137045535714,0
60,0,0.0703331374999999,31.60465,2.1327363876488,0.7546037099702371,0.5306541735119039,0.353516045684523,0.22177296145833306,-2
63,0,0.0697272541666666,31.591666666666605,2.1955212557172503,0.853343491238491,0.529576595040095,0.32186037436887394,0.194163794921294,1
63,0,0.0684752833333333,31.5723999999999,2.7159288410714195,0.91526946547619,0.614439210863095,0.4284513230654761,0.255950822023809,-2
63,0,0.068812775,31.554633333333307,1.9353335495535704,0.817953522172619,0.551530319642857,0.3095214096726189,0.192668232291666,-2
63,0,0.0697983833333333,31.5476999999999,1.25408196346896,0.7082695867240859,0.473472728096227,0.287668506237006,0.173759583011582,-2
63,0,0.0697983833333333,31.5476999999999,1.25408196346896,0.7082695867240859,0.473472728096227,0.287668506237006,0.173759583011582,2
62,1,0.0722230041666667,31.5308,39.1945078343749,5.34460632619047,2.2630905898809504,1.2007937065476102,1.10032008124999,-2
60,1,0.0702423041666666,31.4812833333333,18.4767582601609,4.2206135334004,2.34682412273641,1.43181240321931,1.40883908772635,1
63,1,0.036031025,31.153066666666604,3.46902427580174,1.44845304577259,0.8901683457725941,0.5444231416909621,0.31955215947521803,-2
