temp,label
28.988850000000056,1
28.988850000000056,2
28.952850000000023,3
28.952850000000023,4
28.900200000000016,5
28.900200000000016,6
28.900200000000016,7
28.96275000000003,8
28.96275000000003,9
28.96275000000003,10
29.109183333333377,11
29.109183333333377,12
29.109183333333377,13
29.420750000000016,14
29.420750000000016,15
29.46268333333335,16
29.46268333333335,17
29.46268333333335,18
29.38515000000004,19
29.38515000000004,20
29.38515000000004,21
29.376616666666674,22
29.376616666666674,23
29.376616666666674,24
29.62653333333329,25
29.62653333333329,26
29.62653333333329,27
29.770499999999966,28
29.770499999999966,29
29.906983333333308,30
29.906983333333308,31
29.906983333333308,32
30.00155,33
30.00155,34
30.05111666666671,35
30.05111666666671,36
30.05111666666671,37
30.128749999999968,38
30.128749999999968,39
30.128749999999968,40
30.196950000000022,41
30.196950000000022,42
30.196950000000022,43
29.922700000000013,44
29.922700000000013,45
29.922700000000013,46
27.417416666666657,47
27.417416666666657,48
26.257766666666654,49
26.257766666666654,50
