eda,label
0.04903262083333337,1
0.05346342083333332,2
0.05615085416666667,3
0.05889525941422592,4
0.0617589170124481,5
0.06401784583333335,6
0.06824418750000003,7
0.07115914999999999,8
0.07414654166666666,9
0.07662685416666658,10
0.08026755416666663,11
0.08308667500000011,12
0.08412587500000009,13
0.08609023333333332,14
0.08914648749999997,15
0.09126307916666668,16
0.09351199583333336,17
0.09684647499999996,18
0.09844770711297067,19
0.10004814644351467,20
0.10043623430962342,21
0.09794544214876033,22
0.0994106583333334,23
0.10442852916666667,24
0.10442852916666667,25
0.1061029377593361,26
0.10821551867219913,27
0.10897861249999992,28
0.11035130416666668,29
0.11218660833333327,30
0.11673336514522825,31
0.12018987916666668,32
0.12188390376569035,33
0.12188390376569035,34
0.12300856066945608,35
0.15217275103734434,36
0.15510115416666673,37
0.1564554356846473,38
0.15826206276150628,39
0.15990460416666674,40
0.16208512916666662,41
0.16391011666666672,42
0.16490825833333328,43
0.16914026666666654,44
0.16914026666666654,45
0.1717429125000001,46
0.13691188333333326,47
0.15040461825726126,48
0.013929175,49
0.0006064749999999999,50
0.0006064749999999999,51
