eda,label
0.07241205416666667,1
0.07221518749999999,2
0.06938300833333326,3
0.07141847916666663,4
0.0730761708333333,5
0.07342113333333336,6
0.07437451666666664,7
0.07588931666666668,8
0.0757152,9
0.07505539166666668,10
0.075513675,11
0.07584168333333335,12
0.07615864166666661,13
0.07381566666666671,14
0.07381566666666671,15
0.07384241666666669,16
0.07500715833333334,17
0.07666290833333332,18
0.07598705416666666,19
0.07598705416666666,20
0.0752400291666667,21
0.07590981249999998,22
0.07590981249999998,23
0.0760326458333333,24
0.07610012083333335,25
0.07610012083333335,26
0.07545766249999995,27
0.07572388333333338,28
0.07704402500000003,29
0.07677155833333331,30
0.07676963750000003,31
0.07676963750000003,32
0.0776698416666667,33
0.08104793750000007,34
0.07333155,35
0.07114102083333332,36
0.07187865833333333,37
0.0721991333333333,38
0.07272309583333329,39
0.0717871625,40
0.07325751249999997,41
0.07033313749999999,42
0.06972725416666661,43
0.06847528333333333,44
0.06881277500000005,45
0.0697983833333333,46
0.0697983833333333,47
0.07222300416666673,48
0.07024230416666663,49
0.036031025,50
