eda,label
0.4725364666666668,1
0.4435553083333331,2
0.39925960504201663,3
0.3576692572614108,4
0.3346229917355371,5
0.3187050791666665,6
0.2960554583333332,7
0.2858946875,8
0.2764756375,9
0.2561879624999999,10
0.24765625833333335,11
0.2441788749999999,12
0.2340551125,13
0.2340551125,14
0.2266788541666666,15
0.22420775,16
0.2224018208333332,17
0.2194671458333333,18
0.21629070416666665,19
0.21093053556485364,20
0.20936488750000004,21
0.2085830041493775,22
0.20855782083333332,23
0.2077106374999999,24
0.206934625,25
0.20470748333333325,26
0.20570638749999992,27
0.20620520416666668,28
0.20383109583333334,29
0.202238725,30
0.20071837916666666,31
0.07779319166666672,32
-0.0006148,33
-0.0007240583333333332,34
0.0008815458333333334,35
0.0009027791666666668,36
0.0010783666666666664,37
0.0003221499999999995,38
4.882916666666679e-05,39
0.00012464166666666668,40
-0.0006380916666666669,41
-0.00035094999999999983,42
0.0005310541666666667,43
0.0005310541666666667,44
0.0013162333333333318,45
0.0007291833333333332,46
0.0006318368200836818,47
0.0005303949579831936,48
0.0006976307053941907,49
0.0006976307053941907,50
