temp,label
28.611650000000047,1
28.611650000000047,2
28.645850000000006,3
28.725999999999992,4
28.72965,5
28.737300000000005,6
28.758000000000035,7
28.83314999999999,8
28.855199999999986,9
28.895250000000033,10
28.949249999999967,11
29.08734999999998,12
29.08734999999998,13
29.128699999999995,14
29.184949999999986,15
29.27170000000001,16
29.297250000000023,17
29.299050000000022,18
29.306250000000034,19
29.325549999999986,20
29.36346666666666,21
29.38265000000001,22
29.4218,23
29.436616666666627,24
29.487399999999994,25
29.492799999999992,26
29.492799999999992,27
29.473549999999967,28
29.463899999999967,29
29.472333333333317,30
29.4991,31
29.49101666666665,32
29.42980000000001,33
29.32555000000003,34
29.36219999999999,35
29.36219999999999,36
29.38310000000001,37
29.393000000000026,38
29.393000000000026,39
29.41595000000001,40
29.41595000000001,41
29.442916666666626,42
29.43438333333334,43
29.43438333333334,44
29.40470000000001,45
28.30886440677967,46
28.30886440677967,47
27.37122950819673,48
26.115116666666665,49
26.115116666666665,50
