eda,label
0.03298997499999999,1
0.03761697499999998,2
0.043848188284518815,3
0.05090662343096235,4
0.053514516528925665,5
0.05467684647302905,6
0.05997946666666664,7
0.0644602489626556,8
0.06663392946058093,9
0.07127279583333329,10
0.08179703749999997,11
0.08229880000000002,12
0.08626047899159665,13
0.08844101652892568,14
0.08750736929460577,15
0.08857455416666671,16
0.0955927375,17
0.09914103333333338,18
0.1011129539748954,19
0.1018263884297522,20
0.10649654132231401,21
0.10591817499999996,22
0.11163865416666666,23
0.1150191625,24
0.1201999958333333,25
0.12142015000000005,26
0.12279237083333334,27
0.15048285833333325,28
0.15194706249999987,29
0.15483764166666664,30
0.15508788284518846,31
0.15516338589211626,32
0.15678941666666665,33
0.15883250627615075,34
0.1593871784232364,35
0.16220733333333345,36
0.1641882208333333,37
0.16469554393305438,38
0.1666393041666667,39
0.16801385416666673,40
0.17027992916666665,41
0.17292281589958153,42
0.17350388333333358,43
0.17584012083333325,44
0.1778739333333332,45
0.17913851666666675,46
0.1812165666666666,47
0.18097942916666676,48
0.1829086000000001,49
0.08909224583333332,50
