eda,label
0.0935108541666667,1
0.0935108541666667,2
0.011916675,3
0.014942150000000003,4
0.017508504166666654,5
0.01879562500000001,6
0.020716845188284528,7
0.023690854166666657,8
0.024636381742738585,9
0.026605301255230127,10
0.028054231404958663,11
0.030897174273858925,12
0.031549666666666656,13
0.033646908333333315,14
0.034762870833333334,15
0.036757462500000025,16
0.03958320833333333,17
0.03958320833333333,18
0.04159508750000001,19
0.04786241250000002,20
0.049915016666666714,21
0.049915016666666714,22
0.05109588333333336,23
0.05312695416666666,24
0.054545925000000016,25
0.056386920833333326,26
0.0582278375,27
0.05866469166666668,28
0.06067988749999999,29
0.06280456666666666,30
0.06280456666666666,31
0.06410864853556482,32
0.06494187136929462,33
0.06674097499999998,34
0.06674097499999998,35
0.0673276,36
0.06809087500000004,37
0.06809087500000004,38
0.07185199999999999,39
0.07032349166666667,40
0.07022124166666664,41
0.07359885833333338,42
0.07473185833333335,43
0.076543225,44
0.07681351666666672,45
0.07772975416666665,46
0.07883737916666664,47
0.07883737916666664,48
0.08001479999999997,49
0.08001479999999997,50
