eda,label
0.03303009583333333,1
0.03303009583333333,2
0.03423017083333333,3
0.0380162208333333,4
0.04457349583333333,5
0.04673318750000001,6
0.04884324166666672,7
0.05169393749999997,8
0.053046458333333324,9
0.05592528750000003,10
0.05641965833333337,11
0.05819013749999999,12
0.05819013749999999,13
0.059625245833333326,14
0.05895560416666671,15
0.06143847916666665,16
0.06334884583333332,17
0.06496398749999999,18
0.06683886666666666,19
0.06741603749999997,20
0.06778371666666662,21
0.06923386192468617,22
0.07126096652719664,23
0.07238882157676348,24
0.07410580000000005,25
0.07610226250000006,26
0.07610226250000006,27
0.07754548333333333,28
0.08030292083333329,29
0.08951013749999995,30
0.10412026250000002,31
0.0957792791666667,32
0.09241429583333338,33
0.0878818541666666,34
0.08907779166666667,35
0.08907779166666667,36
0.08912665416666668,37
0.0905061041666666,38
0.0905061041666666,39
0.0936818958333334,40
0.0936818958333334,41
0.0940925,42
0.09355582499999998,43
0.09355582499999998,44
0.09532336250000004,45
0.05223766666666672,46
0.05223766666666672,47
-0.0024391416666666656,48
0.055437983333333336,49
0.055437983333333336,50
