eda,label
0.07576895416666668,1
0.07806120416666665,2
0.07879165000000002,3
0.07879165000000002,4
0.07977898333333333,5
0.08109756666666669,6
0.08206660416666672,7
0.08206660416666672,8
0.085902275,9
0.08915138333333328,10
0.08949372916666659,11
0.08999469166666671,12
0.09100462083333334,13
0.09100462083333334,14
0.0912742,15
0.0912742,16
0.09235605857740586,17
0.09235605857740586,18
0.09341070539419086,19
0.09363956666666663,20
0.09363956666666663,21
0.09594970833333333,22
0.09594970833333333,23
0.09909219583333334,24
0.09909219583333334,25
0.0989127,26
0.0989127,27
0.10008751250000003,28
0.10008751250000003,29
0.10140023750000003,30
0.10140023750000003,31
0.10243726666666662,32
0.10253159583333334,33
0.10253159583333334,34
0.10286458333333333,35
0.10286458333333333,36
0.10372627499999997,37
0.10273764583333332,38
0.10273764583333332,39
0.10175943333333327,40
0.10175943333333327,41
0.10268713333333332,42
0.10395408333333336,43
0.10395408333333336,44
0.007232370833333331,45
0.0050827500000000005,46
0.0050827500000000005,47
0.0042932000000000005,48
0.0042932000000000005,49
0.0042932000000000005,50
