eda,label
0.5712562000000001,1
0.5712562000000001,2
0.4059881416666665,3
0.3418939666666667,4
0.33300581666666673,5
0.3017209874999999,6
0.26660980833333336,7
0.241526425,8
0.21665924583333335,9
0.2095313791666666,10
0.1968568791666667,11
0.1909044375,12
0.18983773333333331,13
0.1838420916666666,14
0.1841601464435147,15
0.190884375,16
0.190884375,17
0.18950820416666664,18
0.18794550833333334,19
0.1882305166666666,20
0.1882305166666666,21
0.18847332500000016,22
0.1872896708333334,23
0.1868908083333334,24
0.18567938075313814,25
0.18660290376569044,26
0.18623001659751034,27
0.18557914522821575,28
0.1858332208333332,29
0.1827409,30
0.1807738541666666,31
0.18034625,32
0.1796769416666667,33
0.18054529583333345,34
0.18054529583333345,35
0.17971554201680687,36
0.17931142259414226,37
0.17931142259414226,38
0.17985380497925305,39
0.18066057024793386,40
0.17997592916666666,41
0.17900054166666673,42
0.17900054166666673,43
0.1853713083333334,44
0.12814009999999995,45
0.12814009999999995,46
0.0018716125,47
0.0018716125,48
0.0006132124999999999,49
0.0006132124999999999,50
