eda,label
0.013964704166666665,1
0.016773167364016732,2
0.016996882845188296,3
0.016996882845188296,4
0.017494087499999998,5
0.016716116666666673,6
0.016963170833333333,7
0.016963170833333333,8
0.018274245833333327,9
0.01837284166666668,10
0.01915960416666667,11
0.017383970833333342,12
0.017768437500000008,13
0.017768437500000008,14
0.017589066666666663,15
0.017589066666666663,16
0.017132145833333338,17
0.017132145833333338,18
0.016612999999999992,19
0.017478637499999998,20
0.017478637499999998,21
0.014760258333333344,22
0.014760258333333344,23
0.01290869166666667,24
0.01290869166666667,25
0.012674104166666669,26
0.012674104166666669,27
0.01757217083333334,28
0.01757217083333334,29
0.018223012500000003,30
0.018223012500000003,31
0.02066200416666665,32
0.02009763333333331,33
0.02009763333333331,34
0.020141733333333318,35
0.020141733333333318,36
0.01928464583333333,37
0.019561341666666676,38
0.019561341666666676,39
0.021041912500000013,40
0.021041912500000013,41
0.020068675000000005,42
0.016814383333333342,43
0.016814383333333342,44
0.01708927083333333,45
0.019423891666666682,46
0.019423891666666682,47
0.008833983333333337,48
0.008833983333333337,49
0.008833983333333337,50
