eda,label
0.005503424999999996,1
0.004892987500000002,2
0.005432749999999999,3
0.005577287499999997,4
0.005577287499999997,5
0.0063719250000000005,6
0.007597233333333332,7
0.006858995833333335,8
0.006858995833333335,9
0.007785725000000001,10
0.008172950000000002,11
0.007321958333333334,12
0.0071736541666666594,13
0.0071736541666666594,14
0.008565766666666665,15
0.008524829166666663,16
0.008209004166666665,17
0.009581045833333334,18
0.009581045833333334,19
0.009806366666666663,20
0.01088889583333333,21
0.009834725,22
0.010613899999999999,23
0.011070495833333336,24
0.010405541666666664,25
0.010405541666666664,26
0.011685820833333334,27
0.011410370833333338,28
0.01145719166666666,29
0.010350674999999995,30
0.011211426778242672,31
0.011211682008368204,32
0.011978767634854774,33
0.011978767634854774,34
0.01236367219917013,35
0.012566983333333332,36
0.011952502092050222,37
0.012688651452282164,38
0.013129512499999994,39
0.013129512499999994,40
0.01256418333333333,41
0.013089787500000009,42
0.008419854166666667,43
0.002369108333333332,44
0.002369108333333332,45
0.3476720125000002,46
0.4334758624999997,47
0.026935212499999996,48
0.012922225,49
0.012922225,50
