eda,label
0.05649308749999993,1
0.055451787500000016,2
0.05735414166666665,3
0.05899572083333333,4
0.058801391666666675,5
0.05982326250000002,6
0.0596156041666667,7
0.06059202083333325,8
0.06152217083333336,9
0.06309515833333325,10
0.06311736666666673,11
0.06422652083333331,12
0.06367652499999997,13
0.06304060416666668,14
0.06479128333333335,15
0.06536862916666666,16
0.06574984166666667,17
0.06575440000000002,18
0.06648627083333332,19
0.06700323750000002,20
0.06717049583333329,21
0.06879673750000004,22
0.06863537500000003,23
0.06976797500000002,24
0.07120643750000011,25
0.07172032083333338,26
0.07165440833333332,27
0.07113302499999992,28
0.07106505416666659,29
0.07078058750000008,30
0.07161056666666664,31
0.07141937083333336,32
0.07307074166666666,33
0.07405738333333325,34
0.07607807499999998,35
0.07710317916666673,36
0.07753371666666675,37
0.07679749583333331,38
0.07682783333333333,39
0.0771311958333333,40
0.07768702916666666,41
0.07728974166666673,42
0.07720266249999991,43
0.07642092500000013,44
0.07642092500000013,45
0.07801500000000014,46
0.04840978333333335,47
0.004120720833333332,48
1.4793131875000003,49
1.4793131875000003,50
