eda,label
0.1731692083333333,1
0.1755594853556487,2
0.17817920416666674,3
0.1810445394190871,4
0.18184866666666666,5
0.18323368749999988,6
0.1854501166666667,7
0.1881762291666666,8
0.1881762291666666,9
0.19130372083333336,10
0.1934919666666667,11
0.19494359166666675,12
0.1965223333333334,13
0.1995022124999998,14
0.1995022124999998,15
0.2023639333333333,16
0.2023639333333333,17
0.2035977291666667,18
0.2041342125,19
0.206827575,20
0.206827575,21
0.2106440833333332,22
0.21262630833333326,23
0.2132022291666668,24
0.21417692916666672,25
0.21475381666666676,26
0.21566084166666655,27
0.2158421666666667,28
0.21608938333333344,29
0.2171579291666667,30
0.21789865416666676,31
0.21844508333333326,32
0.21933514583333336,33
0.2198810124999999,34
0.2198810124999999,35
0.22068087500000005,36
0.2198009916666667,37
0.21799939999999995,38
0.21268823333333334,39
0.21268823333333334,40
0.21373281249999987,41
0.182342975,42
0.11178791666666657,43
0.004312525000000002,44
0.004312525000000002,45
0.004062820833333331,46
0.0017323875,47
0.0017323875,48
0.0018416249999999984,49
0.0018416249999999984,50
