eda,label
5.165273520833329,1
4.865490058333335,2
4.213813929166666,3
3.9811081715481182,4
3.894051162499998,5
3.7761117041666634,6
3.7181458791666686,7
3.669760783333333,8
3.5956549000000018,9
3.602516329166667,10
3.612279399999997,11
3.5345592583333314,12
3.5345592583333314,13
3.4929340875,14
3.4929340875,15
3.4722282375,16
3.5045905500000023,17
3.5045905500000023,18
3.494202683333333,19
3.4897419624999984,20
3.4864745041666665,21
3.4675225624999984,22
3.4303398583333315,23
3.4303398583333315,24
3.4424801666666665,25
3.456949470833333,26
3.4747223750000007,27
3.4747223750000007,28
3.4545466416666675,29
3.448557183333333,30
3.4503902000000006,31
3.4503902000000006,32
3.4515459791666663,33
3.4515459791666663,34
3.455272716666665,35
3.455272716666665,36
3.4587552125000007,37
3.450024758333334,38
3.450024758333334,39
3.4381078375000014,40
3.4454176708333355,41
3.4454176708333355,42
3.2671066416666688,43
0.2609886083333333,44
0.2609886083333333,45
0.13291785416666665,46
0.13291785416666665,47
0.005536145833333335,48
0.005536145833333335,49
0.005536145833333335,50
