temp,label
30.489916666666666,1
30.605483333333343,2
30.67714999999998,3
30.730100000000014,4
30.783599999999986,5
30.831750000000003,6
30.848366666666678,7
30.85790000000004,8
30.89568333333332,9
30.91303333333332,10
30.84313333333333,11
30.835366666666665,12
30.83229999999999,13
30.822133333333305,14
30.803716666666652,15
30.78715000000002,16
30.765066666666694,17
30.744133333333355,18
30.7805,19
30.844733333333373,20
30.931083333333348,21
31.005649999999985,22
31.062399999999986,23
31.101399999999966,24
31.107899999999965,25
31.103566666666627,26
31.094466666666627,27
31.086233333333308,28
31.0888333333333,29
31.057633333333346,30
31.011457627118656,31
30.96196666666668,32
30.921918032786866,33
30.90778333333332,34
30.871416666666693,35
30.84181666666666,36
30.80333333333333,37
30.72531666666665,38
30.692016666666678,39
30.651133333333348,40
30.59190000000001,41
30.59190000000001,42
30.478450000000038,43
30.478450000000038,44
29.67316666666666,45
28.0546,46
25.1092666666667,47
24.48538333333333,48
23.79586666666668,49
23.79586666666668,50
