eda,label
0.30029492500000016,1
0.3143485874999998,2
0.3509128666666657,3
0.3691207666666674,4
0.3748433416666669,5
0.3911550166666665,6
0.3972018166666672,7
0.4031681004184104,8
0.4070633166666662,9
0.4096591666666667,10
0.4122660871369295,11
0.4235879666666666,12
0.4235879666666666,13
0.4291293416666661,14
0.4291293416666661,15
0.4318632833333329,16
0.4351488541666664,17
0.4351488541666664,18
0.4332778291666663,19
0.4364716916666668,20
0.4366030083333339,21
0.4388421124999999,22
0.4505107125000005,23
0.4505107125000005,24
0.4523157541666674,25
0.4496445749999999,26
0.4501944291666665,27
0.4501944291666665,28
0.4496059583333333,29
0.44872635416666706,30
0.4494198242677828,31
0.4494198242677828,32
0.4514452041666667,33
0.4514452041666667,34
0.4535215125000001,35
0.4535215125000001,36
0.4573077302904566,37
0.4598489416666673,38
0.4598489416666673,39
0.4655207447698746,40
0.4669775435684646,41
0.4669775435684646,42
0.4653995333333336,43
0.2872290750000003,44
0.2872290750000003,45
0.0043857489539749035,46
0.0043857489539749035,47
0.003931645833333341,48
0.003931645833333341,49
0.003931645833333341,50
