timestamp_16,heart_rate
2020-11-26 10:37:00,0
2020-11-26 10:41:00,94
2020-11-26 10:42:00,86
2020-11-26 10:43:00,90
2020-11-26 10:44:00,85
2020-11-26 10:45:00,86
2020-11-26 10:46:00,85
2020-11-26 10:47:00,84
2020-11-26 10:48:00,81
2020-11-26 10:51:00,79
2020-11-26 10:52:00,80
2020-11-26 10:53:00,82
2020-11-26 10:54:00,83
2020-11-26 10:55:00,85
2020-11-26 10:56:00,86
2020-11-26 10:57:00,85
2020-11-26 10:58:00,87
2020-11-26 10:59:00,86
2020-11-26 11:00:00,87
2020-11-26 11:01:00,85
2020-11-26 11:02:00,86
2020-11-26 11:03:00,88
2020-11-26 11:04:00,82
2020-11-26 11:05:00,83
2020-11-26 11:06:00,82
2020-11-26 11:07:00,84
2020-11-26 11:09:00,85
2020-11-26 11:10:00,87
2020-11-26 11:11:00,88
2020-11-26 11:12:00,89
2020-11-26 11:13:00,80
2020-11-26 11:14:00,84
2020-11-26 11:15:00,85
2020-11-26 11:17:00,86
2020-11-26 11:18:00,84
2020-11-26 11:19:00,86
2020-11-26 11:20:00,84
2020-11-26 11:22:00,83
2020-11-26 11:23:00,82
2020-11-26 11:24:00,81
2020-11-26 11:25:00,83
2020-11-26 11:26:00,80
2020-11-26 11:27:00,82
2020-11-26 11:30:00,81
2020-11-26 11:31:00,83
2020-11-26 11:32:00,84
2020-11-26 11:33:00,83
2020-11-26 11:35:00,81
2020-11-26 11:36:00,83
2020-11-26 11:37:00,81
2020-11-26 11:39:00,80
2020-11-26 11:41:00,79
2020-11-26 11:42:00,78
2020-11-26 11:43:00,77
2020-11-26 11:44:00,86
2020-11-26 11:45:00,0
2020-11-26 11:47:00,101
2020-11-26 11:48:00,0
