timestamp_16,heart_rate
2020-12-09 16:07:00,88
2020-12-09 16:08:00,82
2020-12-09 16:09:00,85
2020-12-09 16:13:00,84
2020-12-09 16:14:00,86
2020-12-09 16:15:00,88
2020-12-09 16:16:00,89
2020-12-09 16:17:00,84
2020-12-09 16:18:00,88
2020-12-09 16:19:00,85
2020-12-09 16:20:00,87
2020-12-09 16:21:00,83
2020-12-09 16:22:00,86
2020-12-09 16:23:00,85
2020-12-09 16:24:00,86
2020-12-09 16:25:00,85
2020-12-09 16:27:00,84
2020-12-09 16:29:00,82
2020-12-09 16:30:00,84
2020-12-09 16:32:00,86
2020-12-09 16:33:00,84
2020-12-09 16:34:00,85
2020-12-09 16:35:00,83
2020-12-09 16:36:00,81
2020-12-09 16:37:00,83
2020-12-09 16:39:00,85
2020-12-09 16:40:00,83
2020-12-09 16:41:00,82
2020-12-09 16:42:00,84
2020-12-09 16:43:00,83
2020-12-09 16:44:00,85
2020-12-09 16:46:00,86
2020-12-09 16:47:00,0
