time,temp
2020-11-26 10:37:00,21.11248333333335
2020-11-26 10:38:00,21.141166666666695
2020-11-26 10:39:00,24.579118644067773
2020-11-26 10:40:00,25.884868852459014
2020-11-26 10:41:00,26.61178333333333
2020-11-26 10:42:00,27.248416666666667
2020-11-26 10:43:00,27.813633333333346
2020-11-26 10:44:00,28.22911666666665
2020-11-26 10:45:00,28.574350000000003
2020-11-26 10:46:00,28.860661016949162
2020-11-26 10:47:00,29.155250000000006
2020-11-26 10:48:00,29.488099999999996
2020-11-26 10:49:00,29.75445000000001
2020-11-26 10:50:00,29.922639344262294
2020-11-26 10:51:00,30.02623333333333
2020-11-26 10:52:00,30.134583333333318
2020-11-26 10:53:00,30.21086440677969
2020-11-26 10:54:00,30.28383606557378
2020-11-26 10:55:00,30.354366666666646
2020-11-26 10:56:00,30.402549999999994
2020-11-26 10:57:00,30.4475666666667
2020-11-26 10:58:00,30.489916666666662
2020-11-26 10:59:00,30.540250000000036
2020-11-26 11:00:00,30.605483333333343
2020-11-26 11:01:00,30.67714999999998
2020-11-26 11:02:00,30.730100000000018
2020-11-26 11:03:00,30.783599999999982
2020-11-26 11:04:00,30.831750000000003
2020-11-26 11:05:00,30.84836666666668
2020-11-26 11:06:00,30.85790000000004
2020-11-26 11:07:00,30.89568333333332
2020-11-26 11:08:00,30.913033333333317
2020-11-26 11:09:00,30.8757666666667
2020-11-26 11:10:00,30.84313333333333
2020-11-26 11:11:00,30.835366666666662
2020-11-26 11:12:00,30.83229999999999
2020-11-26 11:13:00,30.82213333333331
2020-11-26 11:14:00,30.803716666666652
2020-11-26 11:15:00,30.78715000000002
2020-11-26 11:16:00,30.765066666666694
2020-11-26 11:17:00,30.744133333333355
2020-11-26 11:18:00,30.780499999999996
2020-11-26 11:19:00,30.844733333333366
2020-11-26 11:20:00,30.931083333333348
2020-11-26 11:21:00,31.005649999999985
2020-11-26 11:22:00,31.062399999999986
2020-11-26 11:23:00,31.10139999999997
2020-11-26 11:24:00,31.107899999999965
2020-11-26 11:25:00,31.10356666666663
2020-11-26 11:26:00,31.09446666666663
2020-11-26 11:27:00,31.08623333333331
2020-11-26 11:28:00,31.0888333333333
2020-11-26 11:29:00,31.057633333333346
2020-11-26 11:30:00,31.011457627118656
2020-11-26 11:31:00,30.96196666666668
2020-11-26 11:32:00,30.921918032786863
2020-11-26 11:33:00,30.90778333333332
2020-11-26 11:34:00,30.87141666666669
2020-11-26 11:35:00,30.84181666666666
2020-11-26 11:36:00,30.803333333333327
2020-11-26 11:37:00,30.725316666666654
2020-11-26 11:38:00,30.692016666666678
2020-11-26 11:39:00,30.651133333333348
2020-11-26 11:40:00,30.591900000000013
2020-11-26 11:41:00,30.534516666666672
2020-11-26 11:42:00,30.47845000000004
2020-11-26 11:43:00,29.67316666666666
2020-11-26 11:44:00,28.0546
2020-11-26 11:45:00,25.1092666666667
2020-11-26 11:46:00,24.48538333333333
2020-11-26 11:47:00,23.79586666666668
2020-11-26 11:48:00,23.17998333333333
