time,temp
2020-11-30 11:15:00,31.75125423728814
2020-11-30 11:16:00,31.571016666666665
2020-11-30 11:17:00,31.421049180327852
2020-11-30 11:18:00,31.32138333333331
2020-11-30 11:19:00,31.248866666666686
2020-11-30 11:20:00,31.20293333333331
2020-11-30 11:21:00,31.176033333333354
2020-11-30 11:22:00,31.168583333333352
2020-11-30 11:23:00,31.173450000000017
2020-11-30 11:24:00,31.182566666666663
2020-11-30 11:25:00,31.18473333333332
2020-11-30 11:26:00,31.15923333333332
2020-11-30 11:27:00,31.108333333333306
2020-11-30 11:28:00,31.125316666666638
2020-11-30 11:29:00,31.140116666666685
2020-11-30 11:30:00,31.15655000000002
2020-11-30 11:31:00,31.15965000000004
2020-11-30 11:32:00,31.17298333333334
2020-11-30 11:33:00,31.16053333333335
2020-11-30 11:34:00,31.137000000000004
2020-11-30 11:35:00,31.122633333333315
2020-11-30 11:36:00,31.112233333333297
2020-11-30 11:37:00,31.105733333333298
2020-11-30 11:38:00,31.079733333333355
2020-11-30 11:39:00,31.036399999999972
2020-11-30 11:40:00,30.989316666666696
2020-11-30 11:41:00,30.961650000000024
2020-11-30 11:42:00,30.95143333333334
2020-11-30 11:43:00,30.919549999999976
2020-11-30 11:44:00,30.902033333333335
2020-11-30 11:45:00,30.871816666666692
2020-11-30 11:46:00,30.840133333333327
2020-11-30 11:47:00,30.817199999999975
2020-11-30 11:48:00,30.792333333333364
2020-11-30 11:49:00,30.70398333333333
2020-11-30 11:50:00,30.575450000000025
2020-11-30 11:51:00,29.45176666666666
2020-11-30 11:52:00,28.298200000000005
2020-11-30 11:53:00,27.30998333333334
