time,eda
2020-11-30 11:15:00,0.012887545833333337
2020-11-30 11:16:00,0.01092380334728033
2020-11-30 11:17:00,0.010406380753138067
2020-11-30 11:18:00,0.010330999999999991
2020-11-30 11:19:00,0.010287630705394185
2020-11-30 11:20:00,0.010397589211618258
2020-11-30 11:21:00,0.010092150000000005
2020-11-30 11:22:00,0.009395599999999997
2020-11-30 11:23:00,0.009988858333333338
2020-11-30 11:24:00,0.01038313333333334
2020-11-30 11:25:00,0.010200804166666669
2020-11-30 11:26:00,0.026312091666666662
2020-11-30 11:27:00,0.024977362499999996
2020-11-30 11:28:00,0.02039014999999999
2020-11-30 11:29:00,0.018176120833333326
2020-11-30 11:30:00,0.01458469999999999
2020-11-30 11:31:00,0.0129595875
2020-11-30 11:32:00,0.011293437500000003
2020-11-30 11:33:00,0.010732891666666659
2020-11-30 11:34:00,0.010658149999999996
2020-11-30 11:35:00,0.010950749999999999
2020-11-30 11:36:00,0.010910341666666669
2020-11-30 11:37:00,0.010805212500000005
2020-11-30 11:38:00,0.011482566666666668
2020-11-30 11:39:00,0.011732112970711306
2020-11-30 11:40:00,0.011014838174273855
2020-11-30 11:41:00,0.010235405857740576
2020-11-30 11:42:00,0.01117066386554622
2020-11-30 11:43:00,0.010961786610878651
2020-11-30 11:44:00,0.011081305785123967
2020-11-30 11:45:00,0.011871755186721991
2020-11-30 11:46:00,0.010500190871369296
2020-11-30 11:47:00,0.011855587499999997
2020-11-30 11:48:00,0.01204682845188285
2020-11-30 11:49:00,0.009376379166666666
2020-11-30 11:50:00,0.0896897333333333
2020-11-30 11:51:00,0.0016324522821576754
2020-11-30 11:52:00,0.0011452041666666667
2020-11-30 11:53:00,0.0008591631799163178
