time,temp
2020-12-02 10:52:00,32.157366666666675
2020-12-02 10:53:00,32.01609999999999
2020-12-02 10:54:00,31.873616666666667
2020-12-02 10:55:00,31.734933333333338
2020-12-02 10:56:00,31.61461666666664
2020-12-02 10:57:00,31.529066666666658
2020-12-02 10:58:00,31.503499999999974
2020-12-02 10:59:00,31.490933333333317
2020-12-02 11:00:00,31.46443333333336
2020-12-02 11:01:00,31.418483333333324
2020-12-02 11:02:00,31.398499999999977
2020-12-02 11:03:00,31.402833333333316
2020-12-02 11:04:00,31.397199999999966
2020-12-02 11:05:00,31.3491
2020-12-02 11:06:00,31.293183333333285
2020-12-02 11:07:00,31.38246666666668
2020-12-02 11:08:00,31.52083333333333
2020-12-02 11:09:00,31.588766666666665
2020-12-02 11:10:00,31.65833333333331
2020-12-02 11:11:00,31.712500000000002
2020-12-02 11:12:00,31.733299999999975
2020-12-02 11:13:00,31.749133333333297
2020-12-02 11:14:00,31.77189999999998
2020-12-02 11:15:00,31.772383333333313
2020-12-02 11:16:00,31.76074999999997
2020-12-02 11:17:00,31.76791666666664
2020-12-02 11:18:00,31.761199999999967
2020-12-02 11:19:00,31.749049999999954
2020-12-02 11:20:00,31.747699999999956
2020-12-02 11:21:00,31.750416666666627
2020-12-02 11:22:00,31.73719999999998
2020-12-02 11:23:00,31.709033333333345
2020-12-02 11:24:00,31.67739999999998
2020-12-02 11:25:00,31.627933333333328
2020-12-02 11:26:00,31.57243333333331
2020-12-02 11:27:00,31.52559999999999
2020-12-02 11:28:00,31.486599999999996
2020-12-02 11:29:00,31.455166666666695
2020-12-02 11:30:00,31.428900000000013
2020-12-02 11:31:00,31.395899999999966
2020-12-02 11:32:00,31.36340000000002
2020-12-02 11:33:00,31.332149999999995
2020-12-02 11:34:00,31.304133333333304
2020-12-02 11:35:00,31.28439999999996
2020-12-02 11:36:00,31.273999999999955
2020-12-02 11:37:00,31.260566666666687
2020-12-02 11:38:00,31.200766666666663
2020-12-02 11:39:00,31.130633333333307
2020-12-02 11:40:00,31.053733333333334
2020-12-02 11:41:00,30.944316666666648
2020-12-02 11:42:00,30.872016666666678
2020-12-02 11:43:00,30.7844166666667
2020-12-02 11:44:00,30.72260655737703
2020-12-02 11:45:00,30.66471666666669
2020-12-02 11:46:00,30.601372881355914
2020-12-02 11:47:00,30.547333333333345
2020-12-02 11:48:00,30.462114754098383
2020-12-02 11:49:00,30.393457627118636
2020-12-02 11:50:00,29.651049999999998
2020-12-02 11:51:00,28.182683333333337
2020-12-02 11:52:00,27.18264999999999
