time,eda
2020-12-11 16:23:00,0.2271871999999999
2020-12-11 16:24:00,0.23719669999999982
2020-12-11 16:25:00,0.24257819999999994
2020-12-11 16:26:00,0.25392576250000026
2020-12-11 16:27:00,0.27116046666666677
2020-12-11 16:28:00,0.28669920416666683
2020-12-11 16:29:00,0.30029492500000016
2020-12-11 16:30:00,0.3143485874999998
2020-12-11 16:31:00,0.32297407916666704
2020-12-11 16:32:00,0.34401528333333314
2020-12-11 16:33:00,0.35091286666666566
2020-12-11 16:34:00,0.3604484666666663
2020-12-11 16:35:00,0.3691207666666674
2020-12-11 16:36:00,0.3748433416666669
2020-12-11 16:37:00,0.38151892083333344
2020-12-11 16:38:00,0.39115501666666647
2020-12-11 16:39:00,0.3972018166666672
2020-12-11 16:40:00,0.40316810041841034
2020-12-11 16:41:00,0.4070633166666662
2020-12-11 16:42:00,0.4096591666666667
2020-12-11 16:43:00,0.4122660871369295
2020-12-11 16:44:00,0.4197464791666668
2020-12-11 16:45:00,0.4235879666666666
2020-12-11 16:46:00,0.4256434749999996
2020-12-11 16:47:00,0.42912934166666605
2020-12-11 16:48:00,0.431863283333333
2020-12-11 16:49:00,0.43583204583333335
2020-12-11 16:50:00,0.43514885416666643
2020-12-11 16:51:00,0.4332778291666663
2020-12-11 16:52:00,0.4364716916666668
2020-12-11 16:53:00,0.4366030083333339
2020-12-11 16:54:00,0.4388421124999999
2020-12-11 16:55:00,0.4428197249999993
2020-12-11 16:56:00,0.45051071250000047
2020-12-11 16:57:00,0.4523157541666674
2020-12-11 16:58:00,0.4496445749999999
2020-12-11 16:59:00,0.45019442916666647
2020-12-11 17:00:00,0.44960595833333333
2020-12-11 17:01:00,0.448726354166667
2020-12-11 17:02:00,0.4494198242677828
2020-12-11 17:03:00,0.4514452041666667
2020-12-11 17:04:00,0.45352151250000006
2020-12-11 17:05:00,0.45730773029045657
2020-12-11 17:06:00,0.4598489416666673
2020-12-11 17:07:00,0.46552074476987465
2020-12-11 17:08:00,0.46697754356846455
2020-12-11 17:09:00,0.46539953333333356
2020-12-11 17:10:00,0.2872290750000003
2020-12-11 17:11:00,0.004385748953974904
2020-12-11 17:12:00,0.003931645833333341
2020-12-11 17:13:00,0.003944329166666664
