time,temp
2020-11-26 15:00:00,31.278349999999993
2020-11-26 15:01:00,31.301383333333305
2020-11-26 15:02:00,31.311716666666655
2020-11-26 15:03:00,31.322483333333324
2020-11-26 15:04:00,31.315749999999984
2020-11-26 15:05:00,31.300533333333306
2020-11-26 15:06:00,31.285716666666655
2020-11-26 15:07:00,31.279199999999967
2020-11-26 15:08:00,31.265766666666664
2020-11-26 15:09:00,31.26099999999998
2020-11-26 15:10:00,31.272699999999954
2020-11-26 15:11:00,31.25926666666668
2020-11-26 15:12:00,31.236733333333337
2020-11-26 15:13:00,31.17673333333335
2020-11-26 15:14:00,31.091433333333338
2020-11-26 15:15:00,31.038566666666654
2020-11-26 15:16:00,31.01776666666664
2020-11-26 15:17:00,30.993683333333372
2020-11-26 15:18:00,30.965166666666683
2020-11-26 15:19:00,30.939766666666667
2020-11-26 15:20:00,30.930033333333327
2020-11-26 15:21:00,30.939833333333343
2020-11-26 15:22:00,30.995083333333316
2020-11-26 15:23:00,31.045500000000015
2020-11-26 15:24:00,31.08839999999997
2020-11-26 15:25:00,31.1257
2020-11-26 15:26:00,31.14933333333336
2020-11-26 15:27:00,31.164116666666686
2020-11-26 15:28:00,31.174766666666677
2020-11-26 15:29:00,31.18126666666668
2020-11-26 15:30:00,31.16680000000002
2020-11-26 15:31:00,31.153800000000025
2020-11-26 15:32:00,31.175149999999995
2020-11-26 15:33:00,31.19643333333331
2020-11-26 15:34:00,31.18993333333333
2020-11-26 15:35:00,31.173450000000017
2020-11-26 15:36:00,31.174316666666673
2020-11-26 15:37:00,31.181699999999985
2020-11-26 15:38:00,31.207699999999996
2020-11-26 15:39:00,31.243666666666673
2020-11-26 15:40:00,31.253200000000025
2020-11-26 15:41:00,31.250166666666694
2020-11-26 15:42:00,31.247133333333355
2020-11-26 15:43:00,31.265333333333288
2020-11-26 15:44:00,31.283099999999983
2020-11-26 15:45:00,31.299599999999973
2020-11-26 15:46:00,31.291766666666643
2020-11-26 15:47:00,31.274866666666618
2020-11-26 15:48:00,31.272699999999965
2020-11-26 15:49:00,31.273566666666632
2020-11-26 15:50:00,31.23846666666667
2020-11-26 15:51:00,31.203799999999966
2020-11-26 15:52:00,31.209866666666656
2020-11-26 15:53:00,31.265766666666643
2020-11-26 15:54:00,31.291349999999973
2020-11-26 15:55:00,31.273999999999962
2020-11-26 15:56:00,31.273133333333295
2020-11-26 15:57:00,31.244516666666666
2020-11-26 15:58:00,31.215499999999967
2020-11-26 15:59:00,31.186033333333338
2020-11-26 16:00:00,31.17475000000001
2020-11-26 16:01:00,31.190799999999964
2020-11-26 16:02:00,31.20206666666663
2020-11-26 16:03:00,31.222433333333335
2020-11-26 16:04:00,31.238466666666685
2020-11-26 16:05:00,31.229366666666653
2020-11-26 16:06:00,31.206399999999984
2020-11-26 16:07:00,31.18078333333336
2020-11-26 16:08:00,30.283616666666674
2020-11-26 16:09:00,29.004816666666667
2020-11-26 16:10:00,27.66970000000001
