time,eda
2020-12-15 17:23:00,0.01242987916666667
2020-12-15 17:24:00,0.009395154166666666
2020-12-15 17:25:00,0.009894079166666663
2020-12-15 17:26:00,0.011254083333333338
2020-12-15 17:27:00,0.012166083333333326
2020-12-15 17:28:00,0.0127751375
2020-12-15 17:29:00,0.013964704166666665
2020-12-15 17:30:00,0.01677316736401673
2020-12-15 17:31:00,0.016996882845188296
2020-12-15 17:32:00,0.017494087499999995
2020-12-15 17:33:00,0.016716116666666673
2020-12-15 17:34:00,0.01696317083333333
2020-12-15 17:35:00,0.018274245833333327
2020-12-15 17:36:00,0.018372841666666678
2020-12-15 17:37:00,0.01915960416666667
2020-12-15 17:38:00,0.01738397083333334
2020-12-15 17:39:00,0.017768437500000008
2020-12-15 17:40:00,0.017589066666666663
2020-12-15 17:41:00,0.017132145833333338
2020-12-15 17:42:00,0.016612999999999992
2020-12-15 17:43:00,0.017478637499999998
2020-12-15 17:44:00,0.014760258333333344
2020-12-15 17:45:00,0.01290869166666667
2020-12-15 17:46:00,0.012674104166666669
2020-12-15 17:47:00,0.01757217083333334
2020-12-15 17:48:00,0.018223012500000003
2020-12-15 17:49:00,0.019539300000000002
2020-12-15 17:50:00,0.02066200416666665
2020-12-15 17:51:00,0.02009763333333331
2020-12-15 17:52:00,0.020141733333333318
2020-12-15 17:53:00,0.019284645833333332
2020-12-15 17:54:00,0.019561341666666673
2020-12-15 17:55:00,0.021041912500000013
2020-12-15 17:56:00,0.020068675000000005
2020-12-15 17:57:00,0.016814383333333342
2020-12-15 17:58:00,0.017089270833333333
2020-12-15 17:59:00,0.019423891666666682
2020-12-15 18:00:00,0.008833983333333338
2020-12-15 18:01:00,0.4346477791666667
