time,eda
2020-12-09 12:45:00,0.44282504583333354
2020-12-09 12:46:00,0.47125329166666685
2020-12-09 12:47:00,0.510170070539419
2020-12-09 12:48:00,0.5433689916317991
2020-12-09 12:49:00,0.5642232999999999
2020-12-09 12:50:00,0.5870662291666672
2020-12-09 12:51:00,0.6142711041666664
2020-12-09 12:52:00,0.6420272916666666
2020-12-09 12:53:00,0.6647275999999996
2020-12-09 12:54:00,0.44569254166666655
2020-12-09 12:55:00,0.39772042916666667
2020-12-09 12:56:00,0.41039650416666673
2020-12-09 12:57:00,0.4288544708333334
2020-12-09 12:58:00,0.4387954666666664
2020-12-09 12:59:00,0.44526729166666673
2020-12-09 13:00:00,0.45015790416666657
2020-12-09 13:01:00,0.4551343541666666
2020-12-09 13:02:00,0.4562541083333334
2020-12-09 13:03:00,0.45996389166666696
2020-12-09 13:04:00,0.46472859166666663
2020-12-09 13:05:00,0.46493574166666674
2020-12-09 13:06:00,0.47571884166666645
2020-12-09 13:07:00,0.4862715083333336
2020-12-09 13:08:00,0.48946790833333315
2020-12-09 13:09:00,0.49304714583333326
2020-12-09 13:10:00,0.5045095208333333
2020-12-09 13:11:00,0.5107391708333333
2020-12-09 13:12:00,0.5232137875
2020-12-09 13:13:00,0.5300784541666668
2020-12-09 13:14:00,0.5359649999999999
2020-12-09 13:15:00,0.5401457125000001
2020-12-09 13:16:00,0.5428379083333332
2020-12-09 13:17:00,0.5607304416666665
2020-12-09 13:18:00,0.5753024958333337
2020-12-09 13:19:00,0.5861709666666666
2020-12-09 13:20:00,0.6030621291666663
2020-12-09 13:21:00,0.6181520041666663
2020-12-09 13:22:00,0.6377217999999998
2020-12-09 13:23:00,0.6573528249999999
2020-12-09 13:24:00,0.680270429166667
2020-12-09 13:25:00,0.6950124541666671
2020-12-09 13:26:00,0.7393884374999999
2020-12-09 13:27:00,0.7622670416666664
2020-12-09 13:28:00,0.7602542624999998
2020-12-09 13:29:00,0.7642864208333326
2020-12-09 13:30:00,0.7755498166666669
2020-12-09 13:31:00,0.7891617666666666
2020-12-09 13:32:00,0.8084516083333331
2020-12-09 13:33:00,0.8248394749999992
2020-12-09 13:34:00,0.8364138499999996
2020-12-09 13:35:00,0.46871043749999974
2020-12-09 13:36:00,0.4399446208333335
2020-12-09 13:37:00,0.3562872250000003
2020-12-09 13:38:00,0.0009622500000000006
2020-12-09 13:39:00,0.0001429125000000001
2020-12-09 13:40:00,0.0008773541666666667
2020-12-09 13:41:00,0.0006144583333333334
2020-12-09 13:42:00,0.00020240416666666666
2020-12-09 13:43:00,0.0010261673640167372
2020-12-09 13:44:00,0.0011754166666666658
2020-12-09 13:45:00,0.0006130333333333332
2020-12-09 13:46:00,0.0018269875518672194
2020-12-09 13:47:00,0.0016100041666666659
2020-12-09 13:48:00,0.00011354583333333333
2020-12-09 13:49:00,0.0004545564853556486
2020-12-09 13:50:00,0.0006783347280334732
2020-12-09 13:51:00,-0.00020217842323651448
2020-12-09 13:52:00,-5.917012448132774e-05
2020-12-09 13:53:00,-0.0008746541666666664
2020-12-09 13:54:00,0.00021736250000000009
2020-12-09 13:55:00,-0.0012220583333333328
2020-12-09 13:56:00,-0.0008037083333333334
2020-12-09 13:57:00,-0.0005420708333333333
2020-12-09 13:58:00,-0.0017541422594142264
2020-12-09 13:59:00,0.00011453112033195007
2020-12-09 14:00:00,0.0005817583333333332
2020-12-09 14:01:00,-0.0003446666666666668
2020-12-09 14:02:00,7.877500000000009e-05
2020-12-09 14:03:00,-0.0010688166666666667
2020-12-09 14:04:00,-0.0006945250000000004
2020-12-09 14:05:00,-0.00044603333333333313
2020-12-09 14:06:00,-7.885000000000007e-05
2020-12-09 14:07:00,-0.0001315541666666666
2020-12-09 14:08:00,0.0003517958333333336
2020-12-09 14:09:00,0.0008993416666666672
2020-12-09 14:10:00,0.000646875
2020-12-09 14:11:00,0.0004975916666666667
2020-12-09 14:12:00,0.0011188541666666654
2020-12-09 14:13:00,0.0004018541666666662
