time,skin_temp
2020-12-09 14:34:11.713,29.955
2020-12-09 14:34:12.713,29.981
2020-12-09 14:34:13.713,29.955
2020-12-09 14:34:14.713,29.981
2020-12-09 14:34:15.713,29.981
2020-12-09 14:34:16.713,29.955
2020-12-09 14:34:17.713,29.955
2020-12-09 14:34:18.713,29.981
2020-12-09 14:34:19.713,29.955
2020-12-09 14:34:20.713,29.955
2020-12-09 14:34:21.714,29.955
2020-12-09 14:34:22.714,29.981
2020-12-09 14:34:23.714,29.981
2020-12-09 14:34:24.714,29.981
2020-12-09 14:34:25.714,29.955
2020-12-09 14:34:26.714,29.981
2020-12-09 14:34:27.714,29.981
2020-12-09 14:34:28.714,29.955
2020-12-09 14:34:29.714,29.955
2020-12-09 14:34:30.715,29.981
2020-12-09 14:34:31.715,29.981
2020-12-09 14:34:32.715,29.981
2020-12-09 14:34:33.715,29.955
2020-12-09 14:34:34.715,29.955
2020-12-09 14:34:35.715,29.955
2020-12-09 14:34:36.715,29.981
2020-12-09 14:34:37.715,29.955
2020-12-09 14:34:38.715,29.955
2020-12-09 14:34:39.715,29.955
2020-12-09 14:34:40.716,29.955
2020-12-09 14:34:41.716,29.981
2020-12-09 14:34:42.716,29.955
2020-12-09 14:34:43.716,29.981
2020-12-09 14:34:44.716,29.981
2020-12-09 14:34:45.716,29.981
2020-12-09 14:34:46.716,29.981
2020-12-09 14:34:47.716,29.981
2020-12-09 14:34:48.716,29.955
2020-12-09 14:34:49.716,29.955
2020-12-09 14:34:50.717,29.955
2020-12-09 14:34:51.717,29.981
2020-12-09 14:34:52.717,29.981
2020-12-09 14:34:53.717,29.955
2020-12-09 14:34:54.717,29.981
2020-12-09 14:34:55.717,29.955
2020-12-09 14:34:56.717,29.981
2020-12-09 14:34:57.717,29.981
2020-12-09 14:34:58.717,29.981
2020-12-09 14:34:59.718,29.981
2020-12-09 14:35:00.718,29.955
2020-12-09 14:35:01.718,29.981
2020-12-09 14:35:02.718,29.981
2020-12-09 14:35:03.718,29.981
2020-12-09 14:35:04.718,29.981
2020-12-09 14:35:05.718,29.981
2020-12-09 14:35:06.718,29.981
2020-12-09 14:35:07.718,29.955
2020-12-09 14:35:08.718,29.955
2020-12-09 14:35:09.719,29.981
2020-12-09 14:35:10.719,29.981
2020-12-09 14:35:11.719,29.981
2020-12-09 14:35:12.719,29.981
2020-12-09 14:35:13.719,29.981
2020-12-09 14:35:14.719,29.955
2020-12-09 14:35:15.719,29.955
2020-12-09 14:35:16.719,29.955
2020-12-09 14:35:17.719,29.955
2020-12-09 14:35:18.720,29.955
2020-12-09 14:35:19.720,29.981
2020-12-09 14:35:20.720,29.981
2020-12-09 14:35:21.720,29.981
2020-12-09 14:35:22.720,29.981
2020-12-09 14:35:23.720,29.981
2020-12-09 14:35:24.720,29.981
2020-12-09 14:35:25.720,29.981
2020-12-09 14:35:26.720,29.981
2020-12-09 14:35:27.720,30.008
2020-12-09 14:35:28.721,29.981
2020-12-09 14:35:29.721,29.981
2020-12-09 14:35:30.721,29.981
2020-12-09 14:35:31.721,29.981
2020-12-09 14:35:32.721,29.981
2020-12-09 14:35:33.721,29.981
2020-12-09 14:35:34.721,29.981
2020-12-09 14:35:35.721,29.981
2020-12-09 14:35:36.721,29.981
2020-12-09 14:35:37.721,29.981
2020-12-09 14:35:38.722,29.981
2020-12-09 14:35:39.722,29.981
2020-12-09 14:35:40.722,29.981
2020-12-09 14:35:41.722,29.981
2020-12-09 14:35:42.722,29.981
2020-12-09 14:35:43.722,29.981
2020-12-09 14:35:44.722,29.955
2020-12-09 14:35:45.722,29.981
2020-12-09 14:35:46.722,29.981
2020-12-09 14:35:47.723,29.955
2020-12-09 14:35:48.723,29.955
2020-12-09 14:35:49.723,29.955
2020-12-09 14:35:50.723,29.981
2020-12-09 14:35:51.723,29.981
2020-12-09 14:35:52.723,29.981
2020-12-09 14:35:53.723,29.981
2020-12-09 14:35:54.723,29.981
2020-12-09 14:35:55.723,29.981
2020-12-09 14:35:56.723,29.955
2020-12-09 14:35:57.724,29.981
2020-12-09 14:35:58.724,29.981
2020-12-09 14:35:59.724,29.981
2020-12-09 14:36:00.724,29.981
2020-12-09 14:36:01.724,29.981
2020-12-09 14:36:02.724,29.981
2020-12-09 14:36:03.724,29.981
2020-12-09 14:36:04.724,29.955
2020-12-09 14:36:05.724,29.981
2020-12-09 14:36:06.725,29.981
2020-12-09 14:36:07.725,29.981
2020-12-09 14:36:08.725,29.981
2020-12-09 14:36:09.726,29.981
2020-12-09 14:36:10.726,29.955
2020-12-09 14:36:11.727,29.981
2020-12-09 14:36:12.727,29.955
2020-12-09 14:36:13.727,29.955
2020-12-09 14:36:14.728,29.981
2020-12-09 14:36:15.728,29.981
2020-12-09 14:36:16.729,29.955
2020-12-09 14:36:17.729,29.955
2020-12-09 14:36:18.729,29.981
2020-12-09 14:36:19.730,29.981
2020-12-09 14:36:20.730,29.981
2020-12-09 14:36:21.731,29.981
2020-12-09 14:36:22.731,29.981
2020-12-09 14:36:23.732,29.981
2020-12-09 14:36:24.732,29.955
2020-12-09 14:36:25.732,29.981
2020-12-09 14:36:26.733,29.955
2020-12-09 14:36:27.733,29.981
2020-12-09 14:36:28.734,29.955
2020-12-09 14:36:29.734,29.955
2020-12-09 14:36:30.734,29.981
2020-12-09 14:36:31.735,29.955
2020-12-09 14:36:32.735,29.981
2020-12-09 14:36:33.736,29.981
2020-12-09 14:36:34.736,29.981
2020-12-09 14:36:35.737,29.955
2020-12-09 14:36:36.737,29.981
2020-12-09 14:36:37.737,29.981
2020-12-09 14:36:38.738,29.981
2020-12-09 14:36:39.738,29.981
2020-12-09 14:36:40.739,29.981
2020-12-09 14:36:41.739,29.955
2020-12-09 14:36:42.739,29.981
2020-12-09 14:36:43.740,29.981
2020-12-09 14:36:44.740,29.955
2020-12-09 14:36:45.741,29.981
2020-12-09 14:36:46.741,29.981
2020-12-09 14:36:47.742,29.955
2020-12-09 14:36:48.742,29.981
2020-12-09 14:36:49.742,30.008
2020-12-09 14:36:50.743,29.981
2020-12-09 14:36:51.743,29.981
2020-12-09 14:36:52.744,29.981
2020-12-09 14:36:53.744,29.981
2020-12-09 14:36:54.744,29.981
2020-12-09 14:36:55.745,29.981
2020-12-09 14:36:56.745,29.981
2020-12-09 14:36:57.746,30.008
2020-12-09 14:36:58.746,29.981
2020-12-09 14:36:59.747,29.981
2020-12-09 14:37:00.747,29.981
2020-12-09 14:37:01.747,29.981
2020-12-09 14:37:02.748,29.981
2020-12-09 14:37:03.748,29.981
2020-12-09 14:37:04.749,29.981
2020-12-09 14:37:05.749,29.981
2020-12-09 14:37:06.749,29.981
2020-12-09 14:37:07.750,29.955
2020-12-09 14:37:08.750,29.981
2020-12-09 14:37:09.751,29.981
2020-12-09 14:37:10.751,29.981
2020-12-09 14:37:11.752,29.981
2020-12-09 14:37:12.752,29.981
2020-12-09 14:37:13.752,29.981
2020-12-09 14:37:14.753,29.981
2020-12-09 14:37:15.753,29.981
2020-12-09 14:37:16.754,29.981
2020-12-09 14:37:17.754,29.981
2020-12-09 14:37:18.754,29.981
2020-12-09 14:37:19.755,29.981
2020-12-09 14:37:20.755,29.981
2020-12-09 14:37:21.756,29.981
2020-12-09 14:37:22.756,29.981
2020-12-09 14:37:23.757,29.981
2020-12-09 14:37:24.757,29.981
2020-12-09 14:37:25.757,29.981
2020-12-09 14:37:26.758,29.981
2020-12-09 14:37:27.758,29.981
2020-12-09 14:37:28.759,29.981
2020-12-09 14:37:29.759,29.981
2020-12-09 14:37:30.759,29.981
2020-12-09 14:37:31.760,29.981
2020-12-09 14:37:32.760,29.981
2020-12-09 14:37:33.761,29.981
2020-12-09 14:37:34.761,29.955
2020-12-09 14:37:35.762,29.981
2020-12-09 14:37:36.762,29.981
2020-12-09 14:37:37.762,29.981
2020-12-09 14:37:38.763,29.955
2020-12-09 14:37:39.763,29.981
2020-12-09 14:37:40.764,29.981
2020-12-09 14:37:41.764,29.981
2020-12-09 14:37:42.764,29.955
2020-12-09 14:37:43.765,29.981
2020-12-09 14:37:44.765,29.981
2020-12-09 14:37:45.766,29.981
2020-12-09 14:37:46.766,29.981
2020-12-09 14:37:47.767,29.955
2020-12-09 14:37:48.767,29.955
2020-12-09 14:37:49.767,29.955
2020-12-09 14:37:50.768,29.955
2020-12-09 14:37:51.768,29.981
2020-12-09 14:37:52.769,29.981
2020-12-09 14:37:53.769,29.955
2020-12-09 14:37:54.769,29.981
2020-12-09 14:37:55.770,29.955
2020-12-09 14:37:56.770,29.955
2020-12-09 14:37:57.771,29.981
2020-12-09 14:37:58.771,29.955
2020-12-09 14:37:59.772,29.955
2020-12-09 14:38:00.772,29.981
2020-12-09 14:38:01.772,29.955
2020-12-09 14:38:02.773,29.955
2020-12-09 14:38:03.773,29.981
2020-12-09 14:38:04.774,29.955
2020-12-09 14:38:05.774,29.955
2020-12-09 14:38:06.774,29.955
2020-12-09 14:38:07.775,29.955
2020-12-09 14:38:08.775,29.955
2020-12-09 14:38:09.776,29.981
2020-12-09 14:38:10.776,29.955
2020-12-09 14:38:11.777,29.981
2020-12-09 14:38:12.775,29.955
2020-12-09 14:38:13.774,29.955
2020-12-09 14:38:14.772,29.955
2020-12-09 14:38:15.771,29.955
2020-12-09 14:38:16.769,29.955
2020-12-09 14:38:17.768,29.955
2020-12-09 14:38:18.766,29.955
2020-12-09 14:38:19.765,29.955
2020-12-09 14:38:20.764,29.955
2020-12-09 14:38:21.762,29.955
2020-12-09 14:38:22.761,29.955
2020-12-09 14:38:23.759,29.955
2020-12-09 14:38:24.758,29.955
2020-12-09 14:38:25.756,29.955
2020-12-09 14:38:26.755,29.955
2020-12-09 14:38:27.753,29.955
2020-12-09 14:38:28.752,29.955
2020-12-09 14:38:29.751,29.955
2020-12-09 14:38:30.749,29.955
2020-12-09 14:38:31.748,29.955
2020-12-09 14:38:32.746,29.955
2020-12-09 14:38:33.745,29.928
2020-12-09 14:38:34.743,29.928
2020-12-09 14:38:35.742,29.955
2020-12-09 14:38:36.740,29.955
2020-12-09 14:38:37.739,29.955
2020-12-09 14:38:38.738,29.955
2020-12-09 14:38:39.736,29.955
2020-12-09 14:38:40.735,29.955
2020-12-09 14:38:41.733,29.955
2020-12-09 14:38:42.732,29.955
2020-12-09 14:38:43.730,29.955
2020-12-09 14:38:44.729,29.955
2020-12-09 14:38:45.727,29.955
2020-12-09 14:38:46.726,29.955
2020-12-09 14:38:47.725,29.928
2020-12-09 14:38:48.723,29.955
2020-12-09 14:38:49.722,29.955
2020-12-09 14:38:50.720,29.955
2020-12-09 14:38:51.719,29.955
2020-12-09 14:38:52.717,29.928
2020-12-09 14:38:53.716,29.928
2020-12-09 14:38:54.715,29.928
2020-12-09 14:38:55.713,29.955
2020-12-09 14:38:56.712,29.928
2020-12-09 14:38:57.710,29.928
2020-12-09 14:38:58.709,29.955
2020-12-09 14:38:59.707,29.955
2020-12-09 14:39:00.706,29.928
2020-12-09 14:39:01.704,29.955
2020-12-09 14:39:02.703,29.955
2020-12-09 14:39:03.702,29.928
2020-12-09 14:39:04.700,29.928
2020-12-09 14:39:05.699,29.928
2020-12-09 14:39:06.697,29.928
2020-12-09 14:39:07.696,29.928
2020-12-09 14:39:08.694,29.928
2020-12-09 14:39:09.693,29.928
2020-12-09 14:39:10.691,29.928
2020-12-09 14:39:11.690,29.928
2020-12-09 14:39:12.689,29.955
2020-12-09 14:39:13.687,29.928
2020-12-09 14:39:14.686,29.928
2020-12-09 14:39:15.684,29.928
2020-12-09 14:39:16.683,29.928
2020-12-09 14:39:17.681,29.928
2020-12-09 14:39:18.680,29.928
2020-12-09 14:39:19.678,29.928
2020-12-09 14:39:20.677,29.928
2020-12-09 14:39:21.676,29.928
2020-12-09 14:39:22.674,29.955
2020-12-09 14:39:23.673,29.928
2020-12-09 14:39:24.671,29.928
2020-12-09 14:39:25.670,29.928
2020-12-09 14:39:26.668,29.928
2020-12-09 14:39:27.667,29.928
2020-12-09 14:39:28.665,29.928
2020-12-09 14:39:29.664,29.928
2020-12-09 14:39:30.663,29.928
2020-12-09 14:39:31.661,29.928
2020-12-09 14:39:32.660,29.928
2020-12-09 14:39:33.658,29.928
2020-12-09 14:39:34.657,29.928
2020-12-09 14:39:35.655,29.928
2020-12-09 14:39:36.654,29.928
2020-12-09 14:39:37.653,29.928
2020-12-09 14:39:38.651,29.928
2020-12-09 14:39:39.650,29.928
2020-12-09 14:39:40.648,29.928
2020-12-09 14:39:41.647,29.928
2020-12-09 14:39:42.645,29.928
2020-12-09 14:39:43.644,29.901
2020-12-09 14:39:44.642,29.928
2020-12-09 14:39:45.641,29.928
2020-12-09 14:39:46.640,29.928
2020-12-09 14:39:47.638,29.928
2020-12-09 14:39:48.637,29.901
2020-12-09 14:39:49.635,29.901
2020-12-09 14:39:50.634,29.928
2020-12-09 14:39:51.632,29.928
2020-12-09 14:39:52.631,29.928
2020-12-09 14:39:53.629,29.928
2020-12-09 14:39:54.628,29.928
2020-12-09 14:39:55.627,29.928
2020-12-09 14:39:56.625,29.928
2020-12-09 14:39:57.624,29.955
2020-12-09 14:39:58.622,29.928
2020-12-09 14:39:59.621,29.928
2020-12-09 14:40:00.619,29.928
2020-12-09 14:40:01.618,29.928
2020-12-09 14:40:02.616,29.928
2020-12-09 14:40:03.615,29.928
2020-12-09 14:40:04.614,29.928
2020-12-09 14:40:05.612,29.901
2020-12-09 14:40:06.611,29.928
2020-12-09 14:40:07.609,29.901
2020-12-09 14:40:08.608,29.928
2020-12-09 14:40:09.606,29.901
2020-12-09 14:40:10.605,29.901
2020-12-09 14:40:11.604,29.928
2020-12-09 14:40:12.603,29.901
2020-12-09 14:40:13.603,29.928
2020-12-09 14:40:14.603,29.901
2020-12-09 14:40:15.603,29.928
