time,temp
2020-11-27 10:50:00,29.742883333333314
2020-11-27 10:51:00,29.993633333333356
2020-11-27 10:52:00,30.000233333333327
2020-11-27 10:53:00,29.856149999999996
2020-11-27 10:54:00,29.725933333333316
2020-11-27 10:55:00,29.61939999999998
2020-11-27 10:56:00,29.62653333333333
2020-11-27 10:57:00,29.780799999999992
2020-11-27 10:58:00,29.930066666666658
2020-11-27 10:59:00,30.013066666666703
2020-11-27 11:00:00,30.034550000000024
2020-11-27 11:01:00,30.099166666666694
2020-11-27 11:02:00,30.194666666666684
2020-11-27 11:03:00,30.264216666666655
2020-11-27 11:04:00,30.422649999999997
2020-11-27 11:05:00,30.533333333333356
2020-11-27 11:06:00,30.577383333333312
2020-11-27 11:07:00,30.686399999999995
2020-11-27 11:08:00,30.78578333333331
2020-11-27 11:09:00,30.880816666666654
2020-11-27 11:10:00,30.968533333333365
2020-11-27 11:11:00,31.02071666666666
2020-11-27 11:12:00,31.04029999999999
2020-11-27 11:13:00,31.022533333333325
2020-11-27 11:14:00,31.078866666666627
2020-11-27 11:15:00,31.105299999999975
2020-11-27 11:16:00,31.081900000000015
2020-11-27 11:17:00,31.072799999999997
2020-11-27 11:18:00,31.105299999999982
2020-11-27 11:19:00,31.09403333333331
2020-11-27 11:20:00,31.07193333333335
2020-11-27 11:21:00,31.06240000000002
2020-11-27 11:22:00,30.98841666666668
2020-11-27 11:23:00,30.90140000000004
2020-11-27 11:24:00,30.866133333333376
2020-11-27 11:25:00,30.870900000000038
2020-11-27 11:26:00,30.82554999999997
2020-11-27 11:27:00,30.78091666666669
2020-11-27 11:28:00,30.76508333333337
2020-11-27 11:29:00,30.769100000000027
2020-11-27 11:30:00,30.70624999999999
2020-11-27 11:31:00,30.675900000000034
2020-11-27 11:32:00,30.670600000000032
2020-11-27 11:33:00,30.607333333333315
2020-11-27 11:34:00,30.603433333333317
2020-11-27 11:35:00,30.54426666666666
2020-11-27 11:36:00,30.310566666666677
2020-11-27 11:37:00,26.840816666666676
2020-11-27 11:38:00,25.364583333333346
2020-11-27 11:39:00,24.019066666666657
2020-11-27 11:40:00,23.32794999999999
2020-11-27 11:41:00,22.69991666666668
