@RELATION signals

@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level_value NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE temp NUMERIC
@ATTRIBUTE Theta NUMERIC
@ATTRIBUTE Alpha NUMERIC
@ATTRIBUTE BetaL NUMERIC
@ATTRIBUTE BetaH NUMERIC
@ATTRIBUTE Gamma NUMERIC
@ATTRIBUTE Q15 {dislike,neutral,like}

@DATA
81,27,0.0139647041666666,30.6691999999999,4.87111699732142,3.13378714568452,2.48296252619047,1.48390840461309,1.30753412738095,like
79,24,0.0167731673640167,30.7769333333333,4.9867725917730885,2.50377996599346,1.69535048158598,0.989146967032966,0.705223408226908,like
80,23,0.0169968828451882,30.8776833333333,3.7251643933035696,1.6264429108630902,1.2476978915178505,0.971027936011904,0.865000480952381,like
80,23,0.0169968828451882,30.8776833333333,3.7251643933035696,1.6264429108630902,1.2476978915178505,0.971027936011904,0.865000480952381,like
77,23,0.0174940874999999,30.9407833333333,3.047018906547609,1.9016802096726104,1.6503110377976102,1.04020453065476,0.802595276636904,dislike
80,24,0.0167161166666666,30.9986499999999,6.137988587499992,2.81734002708333,2.3763921000000003,1.46565089479166,1.33277679732142,dislike
80,20,0.0169631708333333,31.008016666666602,6.66111334852984,2.50890638446688,1.6838625164835102,1.13628396629046,1.07523552776952,like
80,20,0.0169631708333333,31.008016666666602,6.66111334852984,2.50890638446688,1.6838625164835102,1.13628396629046,1.07523552776952,like
77,23,0.0182742458333333,31.00265,3.5039034864583303,1.752164553125,1.50909497127976,1.0244173578869,0.814562559375,like
76,19,0.0183728416666666,31.010616666666603,3.1913612546130894,1.7628923043154698,1.5519266779761898,0.926209376041667,0.670518831696428,dislike
77,24,0.0191596041666666,31.0511333333333,5.02037254136904,2.2455903766369,1.79251114583333,1.226222759375,0.979308347321428,like
78,24,0.0173839708333333,31.069766666666602,3.19064936412236,1.50476853890703,1.31207569141669,0.92443284080784,0.8401374765369759,like
79,24,0.0177684375,31.0676,4.7667584360119015,1.6554024464285702,1.40452845044642,1.15851896622023,1.04265734553571,like
79,24,0.0177684375,31.0676,4.7667584360119015,1.6554024464285702,1.40452845044642,1.15851896622023,1.04265734553571,like
80,19,0.0175890666666666,30.9915666666667,7.008173537053571,1.89527392544642,1.0439802328869,0.657614144494047,0.426120426190476,dislike
80,19,0.0175890666666666,30.9915666666667,7.008173537053571,1.89527392544642,1.0439802328869,0.657614144494047,0.426120426190476,like
77,26,0.0171321458333333,30.9257333333333,5.40282935803385,2.1562022041877,1.39351682462132,0.9902174714879708,1.03550741461241,dislike
77,26,0.0171321458333333,30.9257333333333,5.40282935803385,2.1562022041877,1.39351682462132,0.9902174714879708,1.03550741461241,like
80,1,0.0166129999999999,30.859216666666605,3.608332135416661,1.3537836708333302,0.867896311458333,0.610306133630952,0.411835457738095,dislike
78,20,0.0174786374999999,30.826133333333306,4.62140356011904,1.75796994136904,1.14461834196428,0.598306555208333,0.43769189657738106,dislike
78,20,0.0174786374999999,30.826133333333306,4.62140356011904,1.75796994136904,1.14461834196428,0.598306555208333,0.43769189657738106,dislike
79,25,0.0147602583333333,30.80565,228.93575817261902,73.0711994709821,27.489127623511802,12.7898830247023,3.90769148065476,like
79,25,0.0147602583333333,30.80565,228.93575817261902,73.0711994709821,27.489127623511802,12.7898830247023,3.90769148065476,dislike
78,25,0.0129086916666666,30.7429333333333,12.0153130931095,2.73025768948618,1.1410378663498602,0.6024723082863079,0.339173894416394,like
78,25,0.0129086916666666,30.7429333333333,12.0153130931095,2.73025768948618,1.1410378663498602,0.6024723082863079,0.339173894416394,like
78,13,0.0126741041666666,30.70015,4.83213736711309,1.9497124005952295,1.22944638571428,0.670848077678571,0.430672747321428,dislike
78,13,0.0126741041666666,30.70015,4.83213736711309,1.9497124005952295,1.22944638571428,0.670848077678571,0.430672747321428,like
77,15,0.0175721708333333,30.7219333333333,3.01961155208333,1.55485518809523,1.15202019419642,0.7195765148809521,0.497156010565476,dislike
77,15,0.0175721708333333,30.7219333333333,3.01961155208333,1.55485518809523,1.15202019419642,0.7195765148809521,0.497156010565476,like
75,19,0.0182230125,30.73415,3.92022508407738,2.29454473735119,1.92879768883928,1.11396398690476,1.02234451502976,like
75,19,0.0182230125,30.73415,3.92022508407738,2.29454473735119,1.92879768883928,1.11396398690476,1.02234451502976,like
