timestamp_16,heart_rate
2020-11-25 14:45:00,70.0
2020-11-25 14:46:00,71.0
2020-11-25 14:47:00,74.0
2020-11-25 14:49:00,77.0
2020-11-25 14:50:00,76.0
2020-11-25 14:51:00,75.0
2020-11-25 14:52:00,80.0
2020-11-25 14:53:00,73.0
2020-11-25 14:54:00,75.0
2020-11-25 14:57:00,79.0
2020-11-25 14:58:00,75.0
2020-11-25 14:59:00,78.0
2020-11-25 15:00:00,73.0
2020-11-25 15:02:00,82.0
2020-11-25 15:03:00,72.0
2020-11-25 15:04:00,73.0
2020-11-25 15:05:00,72.0
2020-11-25 15:06:00,75.0
2020-11-25 15:07:00,72.0
2020-11-25 15:08:00,74.0
2020-11-25 15:09:00,79.0
2020-11-25 15:10:00,72.0
2020-11-25 15:11:00,71.0
2020-11-25 15:12:00,75.0
2020-11-25 15:13:00,73.0
2020-11-25 15:14:00,79.0
2020-11-25 15:15:00,75.0
2020-11-25 15:16:00,66.0
2020-11-25 15:17:00,72.0
2020-11-25 15:19:00,70.0
2020-11-25 15:20:00,73.0
2020-11-25 15:21:00,71.0
2020-11-25 15:22:00,74.0
2020-11-25 15:23:00,78.0
2020-11-25 15:24:00,72.0
2020-11-25 15:25:00,66.0
2020-11-25 15:26:00,68.0
2020-11-25 15:27:00,69.0
2020-11-25 15:28:00,71.0
2020-11-25 15:29:00,73.0
2020-11-25 15:30:00,71.0
2020-11-25 15:31:00,73.0
2020-11-25 15:32:00,68.0
2020-11-25 15:33:00,73.0
