timestamp_16,heart_rate
2020-12-09 12:45:00,76.0
2020-12-09 12:46:00,78.0
2020-12-09 12:47:00,82.0
2020-12-09 12:48:00,80.0
2020-12-09 12:50:00,78.0
2020-12-09 12:51:00,77.0
2020-12-09 12:52:00,78.0
2020-12-09 12:53:00,77.0
2020-12-09 12:54:00,78.0
2020-12-09 12:56:00,79.0
2020-12-09 12:57:00,81.0
2020-12-09 12:59:00,79.0
2020-12-09 13:00:00,81.0
2020-12-09 13:04:00,83.0
2020-12-09 13:05:00,82.0
2020-12-09 13:06:00,81.0
2020-12-09 13:07:00,83.0
2020-12-09 13:08:00,80.0
2020-12-09 13:09:00,79.0
2020-12-09 13:10:00,77.0
2020-12-09 13:13:00,76.0
2020-12-09 13:14:00,78.0
2020-12-09 13:16:00,81.0
2020-12-09 13:18:00,79.0
2020-12-09 13:20:00,78.0
2020-12-09 13:21:00,77.0
2020-12-09 13:22:00,79.0
2020-12-09 13:23:00,77.0
2020-12-09 13:25:00,78.0
2020-12-09 13:30:00,80.0
2020-12-09 13:31:00,83.0
2020-12-09 13:32:00,80.0
2020-12-09 13:33:00,82.0
2020-12-09 13:34:00,81.0
2020-12-09 13:35:00,80.0
2020-12-09 13:36:00,83.0
2020-12-09 13:37:00,85.0
2020-12-09 13:38:00,88.0
2020-12-09 13:39:00,94.0
2020-12-09 13:40:00,103.0
2020-12-09 13:41:00,0.0
2020-12-09 13:57:00,0.0
2020-12-09 14:13:00,0.0
