timestamp_16,heart_rate
2020-11-27 10:50:00,97.0
2020-11-27 10:51:00,96.0
2020-11-27 10:52:00,93.0
2020-11-27 10:53:00,92.0
2020-11-27 10:54:00,100.0
2020-11-27 10:55:00,103.0
2020-11-27 10:58:00,102.0
2020-11-27 10:59:00,103.0
2020-11-27 11:01:00,101.0
2020-11-27 11:02:00,100.0
2020-11-27 11:03:00,102.0
2020-11-27 11:04:00,100.0
2020-11-27 11:05:00,98.0
2020-11-27 11:06:00,99.0
2020-11-27 11:07:00,97.0
2020-11-27 11:10:00,96.0
2020-11-27 11:11:00,95.0
2020-11-27 11:12:00,96.0
2020-11-27 11:13:00,94.0
2020-11-27 11:14:00,95.0
2020-11-27 11:16:00,96.0
2020-11-27 11:18:00,95.0
2020-11-27 11:19:00,93.0
2020-11-27 11:20:00,92.0
2020-11-27 11:22:00,91.0
2020-11-27 11:23:00,85.0
2020-11-27 11:24:00,88.0
2020-11-27 11:25:00,93.0
2020-11-27 11:26:00,90.0
2020-11-27 11:27:00,89.0
2020-11-27 11:30:00,90.0
2020-11-27 11:31:00,87.0
2020-11-27 11:32:00,90.0
2020-11-27 11:33:00,91.0
2020-11-27 11:34:00,90.0
2020-11-27 11:35:00,83.0
2020-11-27 11:36:00,82.0
2020-11-27 11:37:00,98.0
2020-11-27 11:38:00,118.0
2020-11-27 11:39:00,0.0
2020-11-27 11:40:00,117.0
2020-11-27 11:41:00,0.0
