timestamp_16,heart_rate
2020-12-11 16:23:00,90.0
2020-12-11 16:24:00,86.0
2020-12-11 16:25:00,80.0
2020-12-11 16:26:00,76.0
2020-12-11 16:27:00,80.0
2020-12-11 16:29:00,79.0
2020-12-11 16:30:00,78.0
2020-12-11 16:31:00,81.0
2020-12-11 16:32:00,79.0
2020-12-11 16:33:00,77.0
2020-12-11 16:34:00,79.0
2020-12-11 16:38:00,81.0
2020-12-11 16:39:00,82.0
2020-12-11 16:40:00,76.0
2020-12-11 16:41:00,80.0
2020-12-11 16:42:00,81.0
2020-12-11 16:44:00,80.0
2020-12-11 16:45:00,81.0
2020-12-11 16:46:00,82.0
2020-12-11 16:47:00,79.0
2020-12-11 16:48:00,78.0
2020-12-11 16:49:00,74.0
2020-12-11 16:50:00,81.0
2020-12-11 16:51:00,83.0
2020-12-11 16:52:00,79.0
2020-12-11 16:53:00,77.0
2020-12-11 16:54:00,78.0
2020-12-11 16:55:00,79.0
2020-12-11 16:56:00,80.0
2020-12-11 16:57:00,76.0
2020-12-11 16:58:00,77.0
2020-12-11 16:59:00,75.0
2020-12-11 17:00:00,80.0
2020-12-11 17:02:00,75.0
2020-12-11 17:04:00,79.0
2020-12-11 17:05:00,80.0
2020-12-11 17:06:00,77.0
2020-12-11 17:07:00,78.0
2020-12-11 17:09:00,76.0
2020-12-11 17:13:00,0.0
