timestamp_16,heart_rate
2020-12-05 14:06:00,98.0
2020-12-05 14:07:00,84.0
2020-12-05 14:08:00,77.0
2020-12-05 14:09:00,80.0
2020-12-05 14:10:00,93.0
2020-12-05 14:11:00,90.0
2020-12-05 14:12:00,86.0
2020-12-05 14:13:00,85.0
2020-12-05 14:14:00,87.0
2020-12-05 14:15:00,84.0
2020-12-05 14:16:00,86.0
2020-12-05 14:17:00,85.0
2020-12-05 14:18:00,86.0
2020-12-05 14:19:00,85.0
2020-12-05 14:20:00,89.0
2020-12-05 14:21:00,86.0
2020-12-05 14:24:00,88.0
2020-12-05 14:25:00,87.0
2020-12-05 14:26:00,89.0
2020-12-05 14:27:00,87.0
2020-12-05 14:28:00,83.0
2020-12-05 14:29:00,85.0
2020-12-05 14:30:00,86.0
2020-12-05 14:31:00,85.0
2020-12-05 14:33:00,89.0
2020-12-05 14:35:00,90.0
2020-12-05 14:36:00,86.0
2020-12-05 14:37:00,83.0
2020-12-05 14:38:00,88.0
2020-12-05 14:39:00,84.0
2020-12-05 14:40:00,85.0
2020-12-05 14:41:00,86.0
2020-12-05 14:42:00,85.0
2020-12-05 14:43:00,88.0
2020-12-05 14:44:00,85.0
2020-12-05 14:45:00,88.0
2020-12-05 14:47:00,85.0
2020-12-05 14:48:00,86.0
2020-12-05 14:49:00,88.0
2020-12-05 14:50:00,87.0
2020-12-05 14:51:00,84.0
2020-12-05 14:52:00,90.0
2020-12-05 14:53:00,88.0
2020-12-05 14:54:00,89.0
2020-12-05 14:55:00,86.0
2020-12-05 14:56:00,87.0
2020-12-05 14:58:00,88.0
2020-12-05 14:59:00,86.0
2020-12-05 15:00:00,83.0
2020-12-05 15:03:00,84.0
2020-12-05 15:04:00,86.0
2020-12-05 15:05:00,94.0
2020-12-05 15:06:00,0.0
