heart_rate,label
81,1
81,2
83,3
84,4
78,5
80,6
79,7
77,8
81,9
80,10
78,11
80,12
80,13
78,14
79,15
74,16
80,17
80,18
79,19
78,20
78,21
79,22
77,23
81,24
78,25
81,26
81,27
80,28
78,29
77,30
77,31
79,32
81,33
78,34
76,35
76,36
78,37
75,38
75,39
80,40
80,41
80,42
79,43
79,44
78,45
79,46
79,47
84,48
83,49
