heart_rate,label
68,1
69,2
70,3
66,4
66,5
71,6
71,7
73,8
71,9
75,10
75,11
71,12
70,13
69,14
69,15
71,16
71,17
71,18
71,19
68,20
73,21
70,22
70,23
75,24
75,25
78,26
78,27
78,28
76,29
76,30
78,31
73,32
69,33
68,34
68,35
73,36
72,37
72,38
73,39
76,40
76,41
75,42
74,43
76,44
71,45
71,46
72,47
72,48
70,49
70,50
