heart_rate,label
78,1
79,2
81,3
81,4
81,5
83,6
82,7
83,8
80,9
79,10
77,11
77,12
76,13
78,14
78,15
78,16
81,17
81,18
79,19
79,20
79,21
78,22
77,23
79,24
79,25
77,26
77,27
78,28
78,29
78,30
78,31
78,32
78,33
80,34
80,35
83,36
80,37
80,38
82,39
82,40
81,41
80,42
80,43
83,44
83,45
85,46
88,47
88,48
94,49
94,50
