heart_rate,label
103,1
103,2
101,3
100,4
100,5
102,6
100,7
98,8
98,9
99,10
97,11
97,12
97,13
97,14
96,15
95,16
96,17
94,18
94,19
95,20
95,21
96,22
96,23
95,24
93,25
93,26
92,27
92,28
91,29
85,30
88,31
93,32
90,33
90,34
89,35
89,36
89,37
90,38
87,39
87,40
90,41
91,42
90,43
83,44
83,45
82,46
98,47
118,48
0,49
0,50
