heart_rate,label
75,1
75,2
83,3
82,4
86,5
89,6
86,7
80,8
90,9
83,10
84,11
84,12
83,13
85,14
89,15
94,16
91,17
88,18
87,19
81,20
83,21
90,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
110,44
114,45
85,46
75,47
75,48
75,49
94,50
