heart_rate,label
73,1
73,2
70,3
74,4
74,5
77,6
76,7
80,8
73,9
75,10
75,11
79,12
75,13
78,14
73,15
82,16
72,17
72,18
73,19
75,20
72,21
72,22
74,23
79,24
72,25
71,26
75,27
73,28
79,29
75,30
75,31
72,32
72,33
70,34
70,35
71,36
74,37
74,38
78,39
72,40
66,41
68,42
69,43
71,44
73,45
71,46
73,47
73,48
68,49
68,50
