heart_rate,label
64,1
66,2
66,3
65,4
64,5
64,6
63,7
63,8
62,9
62,10
63,11
63,12
63,13
62,14
62,15
60,16
60,17
61,18
61,19
62,20
62,21
61,22
61,23
62,24
62,25
62,26
62,27
61,28
61,29
61,30
61,31
61,32
61,33
60,34
60,35
59,36
59,37
61,38
61,39
61,40
61,41
61,42
59,43
59,44
59,45
60,46
60,47
61,48
77,49
