heart_rate,label
85,1
85,2
84,3
85,4
86,5
85,6
89,7
86,8
86,9
88,10
87,11
85,12
86,13
85,14
89,15
90,16
90,17
83,18
84,19
85,20
85,21
86,22
88,23
85,24
88,25
88,26
85,27
86,28
88,29
87,30
84,31
90,32
88,33
89,34
89,35
86,36
87,37
87,38
87,39
88,40
86,41
83,42
83,43
83,44
83,45
83,46
84,47
84,48
86,49
86,50
