heart_rate,label
86,1
83,2
84,3
85,4
88,5
85,6
85,7
84,8
86,9
83,10
84,11
86,12
84,13
84,14
84,15
84,16
84,17
83,18
81,19
83,20
84,21
78,22
81,23
80,24
80,25
80,26
80,27
84,28
85,29
84,30
81,31
87,32
90,33
90,34
80,35
84,36
79,37
80,38
80,39
82,40
79,41
83,42
79,43
79,44
79,45
81,46
87,47
79,48
83,49
87,50
87,51
