heart_rate,label
105,1
105,2
101,3
101,4
99,5
99,6
99,7
107,8
107,9
107,10
104,11
104,12
104,13
105,14
105,15
105,16
105,17
105,18
107,19
107,20
107,21
111,22
111,23
111,24
107,25
107,26
107,27
108,28
108,29
107,30
107,31
107,32
108,33
108,34
106,35
106,36
106,37
107,38
107,39
107,40
108,41
108,42
108,43
111,44
111,45
111,46
110,47
110,48
107,49
