building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,74,11,0.0564930874999999,30.8553166666667,10.0881124102678,6.4204177078869,4.47142567633928,2.08106394910714,1.0432565626488,0,1,1,2,1,-1,-1,-1,-1,1,1,2,1,2,1
2,73,10,0.0554517875,30.93595,8.86272479032738,5.2485267078869,3.68861574568452,2.05311623556547,1.20251087708333,1,0,1,2,1,1,1,1,0,1,1,1,1,2,1
3,78,10,0.0573541416666666,31.0715,2.71706691149391,3.88677733724383,2.76971904499554,1.99933811033561,1.17410787273537,1,2,1,1,1,1,1,0,-1,1,1,1,0,1,1
4,74,12,0.0589957208333333,31.1292166666666,4.41660702336309,4.77442126845238,2.86919863125,2.23583130758928,1.18507100877976,1,2,2,1,1,2,2,1,2,0,1,1,2,2,2
5,73,10,0.0588013916666666,31.1938333333333,3.99448904806547,4.42531768303571,3.71811744613095,2.48304714821428,1.28989309598214,1,1,1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1
6,76,15,0.0598232625,31.3104666666667,33.5125010361607,13.7973360107142,5.86957777083333,3.13514536235118,1.68622291592261,1,2,2,1,1,2,2,1,-1,0,1,-1,1,1,1
7,74,12,0.0596156041666667,31.3711999999999,3.34694184672619,4.9086164360119,4.43770731785714,2.20509679761904,1.60406749761904,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2
8,75,4,0.0605920208333332,31.4184666666666,59.4419358464285,14.8753292273809,6.485122915625,3.95425735818452,2.08614228690476,1,-1,0,1,1,-1,-1,1,-1,-1,0,1,1,1,0
9,73,11,0.0615221708333333,31.4709499999999,2.9903504018414,5.1619550001485,3.7084692025542,2.06799559756459,1.29693557009206,2,2,2,1,1,2,2,1,1,-1,2,1,1,2,2
10,74,13,0.0630951583333332,31.5628666666666,6.51599128467262,4.11026210238095,2.3343545578869,1.27842958779761,0.840818321279762,1,0,0,1,1,-1,-1,1,1,1,1,1,1,1,2
11,75,12,0.0631173666666667,31.6099499999999,47.7737588779761,24.3032847184523,9.31694837470238,4.39774576428571,1.84711402797619,1,2,1,1,1,1,1,0,1,-1,1,1,0,1,0
12,74,11,0.0642265208333333,31.6518333333333,8.2592145066825,3.76547601351351,3.05520502435402,1.66220923166023,1.1909898079893,2,2,2,1,0,1,1,2,1,1,1,1,1,2,2
13,74,12,0.0636765249999999,31.6869333333334,1.49333303080357,1.69882886324404,1.29892462336309,0.855365571130952,0.729717695386904,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2
14,73,15,0.0630406041666666,31.7233333333333,1.43067229866071,2.22747506354166,1.72700174047619,0.866496013988095,0.737143631994047,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2
15,71,11,0.0647912833333333,31.7997333333332,1.90791922217261,2.52721864494047,2.19006853824404,1.26640514553571,0.938271368303571,1,1,1,1,1,0,1,1,-1,1,0,1,1,0,0
16,70,4,0.0653686291666666,31.8162,1.70065536592261,3.1461273625,2.3505438720238,1.08728170148809,0.801746801190476,0,1,-1,1,1,1,1,-1,-1,-1,0,-1,-1,-1,-1
17,72,7,0.0657498416666666,31.8413333333332,2.63357211860119,3.48672685238095,2.16787796547619,1.3932779282738,1.24338895669642,1,0,0,0,1,1,1,1,-1,-1,0,1,1,0,-1
18,72,12,0.0657544,31.8569333333333,2.92248528912978,4.39256755479655,3.32471444668844,1.40379315755865,1.12387531660231,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1
19,71,8,0.0664862708333333,31.8764333333334,3.11821302380952,3.70197135178571,2.07562905580357,1.47571682113095,1.21577816354166,1,1,1,2,2,1,1,-1,-1,1,1,2,1,1,1
20,71,12,0.0670032375,31.8920333333333,4.34540007589285,3.56896977172619,2.34752728244047,1.46298838244047,1.25751462738095,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2
21,70,2,0.0671704958333332,31.9289,4.99811751041666,3.58463112946428,2.89358125818452,1.13120362470238,0.864540033928571,0,1,0,1,1,2,2,1,2,2,2,1,1,2,2
22,71,3,0.0687967375,31.9463333333333,2.76811286488095,2.22587893958333,1.65971878407738,0.785919900892857,0.567587820684524,1,2,1,1,0,1,1,1,-1,-2,1,1,1,1,0
23,73,2,0.068635375,31.9519666666666,5.08518143973214,3.04816904181547,1.64736382068452,1.00165501517857,0.763416804464285,1,1,1,0,0,1,1,-1,-1,-1,1,1,1,0,-1
24,70,5,0.069767975,31.9515333333333,4.01165525853876,2.58794994594594,1.77588458033858,0.737438728541728,0.464311592664092,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2
25,69,0,0.0712064375000001,31.9336666666667,22.247460846875,8.88957392321429,3.156274425,1.61036093273809,1.12820232187499,1,1,1,1,-1,1,1,1,2,2,1,1,1,1,0
26,66,4,0.0717203208333333,31.9074,3.47172153244047,2.17505045342261,1.59122101934523,1.21366266770833,1.18434462723214,1,2,1,-1,-1,1,1,-1,1,1,1,1,1,2,0
27,68,0,0.0716544083333333,31.8981,2.63546253363095,1.66135639761904,1.45272017083333,0.753568435863095,0.567732195386904,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2
28,67,0,0.0711330249999999,31.8994,14.5276071963171,8.43456264003564,4.44458153519453,1.21555069631719,0.833594648203148,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,0,-2,-2
29,69,8,0.0710650541666665,31.8946333333333,13.7978317565476,9.28563429419642,5.58842956056547,1.98197468273809,1.62285557604166,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2
30,68,2,0.0707805875,31.8868333333334,5.44472037708333,4.91291138511904,3.60413206622023,2.31215113973214,2.00802980684523,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1
31,68,3,0.0716105666666666,31.8833666666667,2.98469108152658,2.6055893057618,1.94242009830709,1.14685231081081,1.07065299792099,-1,1,-1,1,1,1,1,-1,-1,-1,0,1,0,-1,-1
32,68,2,0.0714193708333333,31.8638666666666,2.28296142083333,1.45050701741071,1.07615336770833,0.642904851785714,0.51498724672619,1,1,1,1,2,1,0,2,1,1,2,2,2,2,2
