building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,105,77,0.0577699336099584,28.98885,151.054676391071,48.8469552361607,22.3926483032738,8.14148905863095,2.47999615744047,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2,105,77,0.0577699336099584,28.98885,151.054676391071,48.8469552361607,22.3926483032738,8.14148905863095,2.47999615744047,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
3,101,77,0.06049965,28.95285,89.1955135214285,18.7038034907738,9.01801541889881,3.47432908705357,1.15460603184523,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
4,101,77,0.06049965,28.95285,89.1955135214285,18.7038034907738,9.01801541889881,3.47432908705357,1.15460603184523,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1
5,99,81,0.0614880208333333,28.9002,401.295912487526,136.87121000193,63.4672617563112,26.9562913835758,7.86601522839322,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
6,99,81,0.0614880208333333,28.9002,401.295912487526,136.87121000193,63.4672617563112,26.9562913835758,7.86601522839322,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2
7,99,81,0.0614880208333333,28.9002,401.295912487526,136.87121000193,63.4672617563112,26.9562913835758,7.86601522839322,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,107,79,0.0652266374999999,28.96275,24.0362707415178,6.75244612738095,3.71606105550595,1.38892503363095,0.639549527827381,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,-2
9,107,79,0.0652266374999999,28.96275,24.0362707415178,6.75244612738095,3.71606105550595,1.38892503363095,0.639549527827381,-1,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0
10,107,79,0.0652266374999999,28.96275,24.0362707415178,6.75244612738095,3.71606105550595,1.38892503363095,0.639549527827381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2
11,104,75,0.0511832208333333,29.1091833333333,5.71259676755952,2.08333880625,1.04890270223214,0.501376375744047,0.25302733095238,1,1,2,1,0,1,2,1,2,2,2,1,2,2,1
12,104,75,0.0511832208333333,29.1091833333333,5.71259676755952,2.08333880625,1.04890270223214,0.501376375744047,0.25302733095238,0,1,1,0,1,1,1,2,2,1,1,1,2,1,2
13,104,75,0.0511832208333333,29.1091833333333,5.71259676755952,2.08333880625,1.04890270223214,0.501376375744047,0.25302733095238,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1
14,105,78,0.0516754375,29.42075,6.88332604648054,2.4417467012177,1.206597503564,0.555797349272349,0.262354789723789,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2
15,105,78,0.0516754375,29.42075,6.88332604648054,2.4417467012177,1.206597503564,0.555797349272349,0.262354789723789,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,-1,-2,-2,-1,-2
16,105,76,0.0513737958333332,29.4626833333333,10.5422264869047,3.52106033571428,1.69819866383928,0.832472654166666,0.421353689583333,-1,-1,-1,-1,-2,-1,-1,-2,-1,-2,-1,-1,-1,-2,-1
17,105,76,0.0513737958333332,29.4626833333333,10.5422264869047,3.52106033571428,1.69819866383928,0.832472654166666,0.421353689583333,-1,-2,-2,-1,-2,-1,-2,-2,-1,-1,-1,-2,-1,-1,-2
18,105,76,0.0513737958333332,29.4626833333333,10.5422264869047,3.52106033571428,1.69819866383928,0.832472654166666,0.421353689583333,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1
19,107,85,0.0563982,29.38515,6.5300524360119,2.30896860297619,1.18987719107142,0.514875556398809,0.277932051488095,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
20,107,85,0.0563982,29.38515,6.5300524360119,2.30896860297619,1.18987719107142,0.514875556398809,0.277932051488095,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
21,107,85,0.0563982,29.38515,6.5300524360119,2.30896860297619,1.18987719107142,0.514875556398809,0.277932051488095,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
22,111,83,0.0545942791666666,29.3766166666666,13.6793092209821,5.19243063943452,2.63972088541666,1.00691692440476,0.40650777782738,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
23,111,83,0.0545942791666666,29.3766166666666,13.6793092209821,5.19243063943452,2.63972088541666,1.00691692440476,0.40650777782738,1,1,1,2,1,1,0,1,1,2,1,1,1,1,1
24,111,83,0.0545942791666666,29.3766166666666,13.6793092209821,5.19243063943452,2.63972088541666,1.00691692440476,0.40650777782738,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0
25,107,84,0.0553652583333333,29.6265333333332,28.923916512771,7.66492888194238,3.66814603623403,1.50134104202554,0.683804088654588,-1,-1,-1,-1,-2,-1,-1,-2,-1,-1,-1,-2,-1,-1,-2
26,107,84,0.0553652583333333,29.6265333333332,28.923916512771,7.66492888194238,3.66814603623403,1.50134104202554,0.683804088654588,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1
27,107,84,0.0553652583333333,29.6265333333332,28.923916512771,7.66492888194238,3.66814603623403,1.50134104202554,0.683804088654588,-1,-1,-1,-1,-2,-1,-1,-2,-1,-2,-2,-1,-1,-1,-2
28,108,80,0.05815315,29.7704999999999,6.14512032961309,2.0622922797619,0.977626184970237,0.465730392857142,0.243863153273809,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1
29,108,80,0.05815315,29.7704999999999,6.14512032961309,2.0622922797619,0.977626184970237,0.465730392857142,0.243863153273809,-1,-1,-1,-2,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1
30,107,83,0.0601292208333333,29.9069833333333,129.879326247172,43.0757835223214,18.5686744199404,6.49588430074404,1.36386869657738,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1
31,107,83,0.0601292208333333,29.9069833333333,129.879326247172,43.0757835223214,18.5686744199404,6.49588430074404,1.36386869657738,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1
