building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,78,11,0.762267041666666,28.49465,5.22355162797618,2.36055516279761,1.4461835953869,1.23358189136904,1.05741369955357,-1,0,0,1,1,-2,-2,-2,0,0,0,1,0,0,-1
2,79,16,0.764286420833332,28.3673,5.77656552633928,2.8514042703869,1.77444777589285,1.43879093348214,1.01072122172619,1,1,1,1,0,2,2,0,0,0,1,0,0,1,1
3,81,12,0.789161766666666,28.2488666666666,6.40373649316899,2.28656092545292,1.32556847237897,0.990711518562518,0.765116146718146,1,2,0,1,0,1,1,0,0,0,1,0,-1,0,1
4,81,17,0.836413849999999,28.1169999999999,1205.43767405297,589.358710942857,334.686302217857,164.199759130505,75.54803279375,-2,1,-1,1,0,-1,-1,0,1,0,-1,-2,-2,-1,-1
5,81,24,0.468710437499999,28.0863999999999,1.13691501975051,0.532189555836055,0.312096792693792,0.195759504603504,0.0943202154737154,-2,0,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2
6,83,21,0.356287225,27.7682833333333,0.319016000595238,0.0745157348214285,0.0651234684523809,0.0355597967261904,0.0313741470238095,-1,-1,-2,-2,-2,-2,-2,-2,1,-2,-1,-1,-2,-2,-2
7,82,19,0.00096225,26.5876666666666,1.64666308672408,0.588417929759429,0.391543162756162,0.190299353875854,0.210820254677754,1,1,-1,-2,0,-2,-2,-1,0,-2,1,1,-1,-1,-1
8,83,17,0.000877354166666666,25.3491499999999,0.0263940309523809,0.028568947172619,0.0236844136904761,0.0222854407738095,0.0260995014880952,0,0,-1,-2,-2,-2,-2,1,1,-2,-1,-2,1,-1,0
9,80,17,0.000614458333333333,24.8350666666666,0.0442377226190476,0.0492712967261904,0.0447358525297618,0.0415100456845238,0.0467737339285714,2,2,1,-2,2,-1,-1,1,1,-2,2,0,1,-1,1
10,79,23,0.000202404166666666,24.3811666666666,0.0363033889218889,0.0384621603801603,0.0343357166617166,0.0297360221265221,0.0311486017226017,0,0,-1,1,-2,-2,-2,-2,-1,0,-2,-2,-2,-2,-2
11,77,21,0.00102616736401673,23.9961833333333,0.0228652816964285,0.0255974717261904,0.0221646214285714,0.0203557601190476,0.0247589913690476,1,2,2,0,1,-2,-2,1,0,0,1,0,1,1,2
12,77,6,0.000613033333333333,23.3945499999999,0.0246731147321428,0.0262636936011904,0.0225957165178571,0.0210601199404761,0.0245014782738095,-2,-1,-1,1,1,0,-1,1,1,-1,1,0,-1,0,1
13,76,9,0.00182698755186721,23.1976833333333,0.0234948963468963,0.0270111489456489,0.0233838238788238,0.0210197129492129,0.0245250429165429,-1,1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2
14,78,19,0.00161000416666666,23.0042,2.82398212144354,1.08047189278227,0.667537414794848,0.364897827643006,0.166722554058101,1,1,1,-1,1,-2,-2,-1,0,-1,1,1,0,-1,1
