building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,83,38,5.16527352083332,30.8302333333333,3.66810070357142,1.34991525907738,0.657327076934523,0.47499941235119,0.361788073214285,1,2,1,-1,0,-1,-1,0,0,0,1,1,0,1,1
2,88,37,4.86549005833333,30.9412333333333,4.17195937485119,1.53688382187499,0.764239307440476,0.44669779047619,0.326099230505952,-1,1,0,1,1,0,1,0,0,0,1,2,1,1,0
3,83,-1,4.21381392916666,31.2380333333333,2.50625844717262,1.33460336249999,0.546692691517857,0.346417612648809,0.256604085416666,2,2,1,1,1,1,1,0,0,0,1,1,1,1,2
4,83,24,3.98110817154811,31.3651333333333,3.44749318295218,1.47984999673299,0.613653586724087,0.393607614939114,0.245457215622215,-1,1,0,1,0,2,2,1,1,1,0,1,1,1,0
5,80,-1,3.89405116249999,31.4441,3.46317630967261,1.35091727440476,0.531906008482142,0.377903711904762,0.243984744345238,0,-1,-1,-1,0,1,0,0,0,-1,-1,0,-1,0,-1
6,82,-1,3.77611170416666,31.5039333333333,5.02306755833333,1.40381967127976,0.637845762797619,0.414972433630952,0.284721620535714,1,1,2,1,1,2,1,2,1,1,1,1,-1,0,1
7,80,24,3.71814587916666,31.5173666666666,5.00252195500445,1.25240589263439,0.603513171220671,0.343465958271458,0.231779281704781,0,-1,-1,1,1,1,2,1,1,1,-1,-1,0,0,-1
8,80,-1,3.66976078333333,31.5411999999999,5.59229290982142,1.75519604122023,0.690939524999999,0.430102713839285,0.289152720386904,0,1,-1,1,1,-1,-2,1,-1,0,-1,1,0,0,-1
9,82,-1,3.5956549,31.5585333333332,4.26463435952381,1.38380949866071,0.602642069494047,0.365560842410714,0.23807984672619,2,1,2,1,0,1,0,1,1,2,0,0,0,-1,1
10,78,23,3.60251632916666,31.5988833333333,62.2016773107142,20.1726925961309,8.55913486770833,2.95953612767857,1.09760143616071,1,1,1,1,2,0,0,1,0,1,1,1,1,1,1
11,78,25,3.61227939999999,31.6323333333333,10.2538808734778,2.86482934778734,1.55164985610335,0.84846510989011,0.504528461686961,0,1,1,0,1,1,0,0,0,0,-1,-1,-1,-1,0
12,83,14,3.53455925833333,31.6799999999999,2.64863194598214,1.16014940535714,0.527282726041666,0.363903948511904,0.236051158928571,1,-1,0,1,1,-1,-1,1,2,0,1,1,1,1,1
13,83,14,3.53455925833333,31.6799999999999,2.64863194598214,1.16014940535714,0.527282726041666,0.363903948511904,0.236051158928571,1,2,1,1,0,1,0,1,1,1,0,0,-1,0,0
14,78,-1,3.4929340875,31.7016666666666,6.14396793571428,1.68940618080357,0.72405298095238,0.407880978571428,0.251800301339285,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2
15,78,-1,3.4929340875,31.7016666666666,6.14396793571428,1.68940618080357,0.72405298095238,0.407880978571428,0.251800301339285,0,1,1,1,2,1,0,0,-1,1,1,2,1,1,0
16,80,-1,3.4722282375,31.6682999999999,2.87399157291666,1.28343030997023,0.490573315029762,0.304745678869047,0.191803070684523,1,2,2,0,1,0,-1,1,0,1,0,0,0,1,1
17,80,-1,3.50459055,31.5920499999999,59.1712303228393,13.5802117493317,5.57970904484704,2.52969812607662,0.869552371695872,1,-1,-1,0,-1,1,1,0,0,0,-1,0,0,-1,-1
18,80,-1,3.50459055,31.5920499999999,59.1712303228393,13.5802117493317,5.57970904484704,2.52969812607662,0.869552371695872,1,1,2,1,1,2,1,1,0,0,1,1,1,1,1
19,81,-1,3.49420268333333,31.5974499999999,6.11964313794642,2.09189109776785,1.01186329672619,0.443638657738095,0.25980941860119,-1,1,0,2,2,1,1,0,0,0,1,1,1,2,2
20,80,-1,3.48974196249999,31.5872166666666,3.54136379241071,1.15015653080357,0.555109962053571,0.323015338839285,0.2233654875,1,-1,0,1,-1,-1,-2,-1,0,0,-1,1,-1,0,-1
21,81,17,3.48647450416666,31.5516,15.8297398275913,4.17044692797742,1.88663277324027,0.782051157707157,0.395915665726165,1,1,0,1,-1,1,1,-1,0,0,0,1,0,0,-1
22,78,21,3.46752256249999,31.5047999999999,4.43944909315476,1.40294018467261,0.631427347619047,0.350194084821428,0.240446588541666,1,1,2,0,1,1,0,1,0,0,0,0,0,0,1
23,78,24,3.43033985833333,31.4268,2.96786467455357,1.06790516294642,0.515817055654761,0.40804216547619,0.300061162797618,1,0,1,1,-1,1,1,1,0,0,1,1,1,1,1
24,78,24,3.43033985833333,31.4268,2.96786467455357,1.06790516294642,0.515817055654761,0.40804216547619,0.300061162797618,1,2,1,1,2,2,1,2,0,1,1,1,0,1,2
25,78,-1,3.44248016666666,31.3703333333333,18.4820223054648,4.43133473566973,1.71879272972972,0.815279423373923,0.390838075735075,1,2,1,0,1,2,1,2,0,0,0,0,1,0,1
26,78,23,3.45694947083333,31.3095166666666,5.46550244464285,2.21474094732142,0.816060925892857,0.529210852083333,0.373161920833333,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0
27,75,18,3.474722375,31.2380333333333,3.8068651141369,1.62362280104166,0.778307991071428,0.519367024404761,0.321226418154761,1,1,1,1,0,-1,-1,-1,0,0,1,1,0,1,1
28,75,18,3.474722375,31.2380333333333,3.8068651141369,1.62362280104166,0.778307991071428,0.519367024404761,0.321226418154761,1,1,1,1,0,1,2,1,1,1,0,1,-1,0,1
29,73,16,3.45454664166666,31.17235,22.9870444114583,3.43995450833333,1.30035719107142,0.753936762053571,0.341766978571428,1,1,2,1,2,1,1,0,0,0,1,1,1,1,1
30,72,19,3.44855718333333,31.1083333333332,32.1344999351054,4.33450170834571,2.25144499420849,0.666999675972675,0.317868989456489,1,1,2,1,2,2,1,1,0,1,1,1,0,1,2
