building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,81,27,0.0139647041666666,30.6691999999999,4.87111699732142,3.13378714568452,2.48296252619047,1.48390840461309,1.30753412738095,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
2,79,24,0.0167731673640167,30.7769333333333,4.98677259177309,2.50377996599346,1.69535048158598,0.989146967032966,0.705223408226908,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,80,23,0.0169968828451882,30.8776833333333,3.72516439330357,1.62644291086309,1.24769789151785,0.971027936011904,0.865000480952381,1,1,1,1,0,0,1,1,1,1,2,2,2,2,2
4,80,23,0.0169968828451882,30.8776833333333,3.72516439330357,1.62644291086309,1.24769789151785,0.971027936011904,0.865000480952381,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2
5,77,23,0.0174940874999999,30.9407833333333,3.04701890654761,1.90168020967261,1.65031103779761,1.04020453065476,0.802595276636904,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2
6,80,24,0.0167161166666666,30.9986499999999,6.13798858749999,2.81734002708333,2.3763921,1.46565089479166,1.33277679732142,2,1,1,1,-2,0,0,0,0,0,0,0,0,-2,-2
7,80,20,0.0169631708333333,31.0080166666666,6.66111334852984,2.50890638446688,1.68386251648351,1.13628396629046,1.07523552776952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,80,20,0.0169631708333333,31.0080166666666,6.66111334852984,2.50890638446688,1.68386251648351,1.13628396629046,1.07523552776952,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,1
9,77,23,0.0182742458333333,31.00265,3.50390348645833,1.752164553125,1.50909497127976,1.0244173578869,0.814562559375,2,2,2,0,0,2,2,2,2,1,1,1,1,1,1
10,76,19,0.0183728416666666,31.0106166666666,3.19136125461309,1.76289230431547,1.55192667797619,0.926209376041667,0.670518831696428,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
11,77,24,0.0191596041666666,31.0511333333333,5.02037254136904,2.2455903766369,1.79251114583333,1.226222759375,0.979308347321428,1,1,1,0,0,0,2,2,2,2,2,2,1,1,1
12,78,24,0.0173839708333333,31.0697666666666,3.19064936412236,1.50476853890703,1.31207569141669,0.92443284080784,0.840137476536976,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
13,79,24,0.0177684375,31.0676,4.7667584360119,1.65540244642857,1.40452845044642,1.15851896622023,1.04265734553571,2,2,2,2,-1,2,2,2,2,2,2,2,2,2,1
