building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,85,-1,0.0754499625,30.4899166666666,25.9640672811011,5.68238035416666,2.66903135535714,1.18164317232142,0.894948804315475,-1,0,-1,1,1,-2,-2,-1,-2,-2,2,1,-1,1,0
2,86,30,0.0762685188284518,30.6054833333333,16.3760998818452,5.45518193497023,3.74730601815476,2.20170556175595,1.05454323467261,2,2,2,1,1,2,2,2,2,0,1,1,0,2,1
3,87,30,0.0760832394957983,30.6771499999999,34.4811056089285,6.78098501622024,3.40704082410714,2.32331385044642,1.39423549017857,2,2,1,1,2,1,1,1,2,1,0,1,0,1,1
4,85,36,0.0754708583333333,30.7301,12.4563532297619,4.77829896532738,3.44094308883928,2.21166656175595,0.815872869494048,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2
5,86,36,0.0770448547717842,30.7835999999999,18.2602833085833,4.15249638119988,2.53784643406593,1.11353027249777,0.521970328630828,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,0,-2,-2
6,88,37,0.0787550165289256,30.83175,23.9537856677083,6.00474658497023,3.83810024583333,1.28576326651785,0.703982972619047,-2,0,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1
7,82,36,0.0762717916666666,30.8483666666666,23.2773480306547,8.35090963065476,5.12379748541667,2.2098974407738,0.961033309672618,2,1,2,2,2,2,1,1,2,2,1,1,0,1,1
8,83,27,0.0752135,30.8579,25.5271838645833,9.465821390625,4.29384853184524,2.08043186517857,1.30326656473214,1,0,0,0,1,0,0,1,-1,-1,1,0,0,0,0
9,82,25,0.0753026916666666,30.8956833333333,55.5653254227799,9.75186516661716,9.07059968666468,3.79316142411642,3.57594227784377,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
10,84,34,0.0765558458333333,30.9130333333333,40.2514249026785,9.26466493407738,3.80813667723214,1.551598403125,0.835426418303571,1,2,1,1,1,0,1,1,1,1,2,1,1,1,1
11,85,31,0.0771205416666666,30.8431333333333,8.49563989307989,3.99707069037719,1.55017209221859,0.892169911790912,0.55818847029997,-1,0,-2,-2,-2,0,-1,-1,0,-1,0,-2,-2,-1,-1
12,87,41,0.0783771958333332,30.8353666666666,15.9533393400297,5.18006837812499,1.89939325282738,1.12967037425595,1.05343407083333,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2
13,88,45,0.0789594791666666,30.8322999999999,12.4494827049107,3.1874158672619,1.45397027782738,0.816918215625,0.43357767797619,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0
14,89,41,0.0778316708333333,30.8221333333333,65.0075726116071,19.6940471361607,8.0949568063988,3.24337259598214,1.66326869434523,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1
15,80,15,0.0770011583333332,30.8037166666666,72.7444889468369,20.1756393896643,8.48753540956341,4.1784897047817,2.41506118339768,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1
16,84,-1,0.0771962291666666,30.78715,45.2263097855654,10.3521939680059,5.67312926369047,2.3516581720238,1.29554379077381,-1,0,-1,0,1,0,-1,0,0,0,-1,-1,0,-1,-1
17,85,28,0.0769920124999999,30.7650666666666,35.8506778946428,12.4093869394345,6.596252153125,2.9362583470238,1.42617656249999,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1
18,85,-1,0.0774483125,30.7441333333333,5.58527496636905,2.48370983854166,1.48916737648809,0.852826608184523,0.80292592470238,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1
19,86,37,0.0775770958333333,30.7805,84.1479851519156,21.3250960812295,6.10132946747846,3.34257013305613,1.31333332907632,-1,0,-1,-1,-2,0,0,-1,-1,-2,-1,-2,-2,-1,-1
20,84,42,0.0783277447698744,30.8447333333333,45.2258283491071,8.94739945699404,3.14478591458333,1.60713281190476,0.895432730357142,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2
21,86,-1,0.0802969666666666,30.9310833333333,3.67206543318452,1.44926826086309,0.696002992113095,0.330643657738095,0.221247732291666,1,1,2,2,2,2,1,1,1,0,1,2,2,2,2
22,84,-1,0.08023375,31.0056499999999,28.6337810889515,6.64794381036531,2.68625421621621,1.00510188179388,0.486267508167508,-2,-1,-2,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
23,84,-1,0.0809253291666666,31.0623999999999,26.3837521619047,6.37623959999999,3.39023400119047,1.05148018541666,0.595744185565476,0,0,0,-1,0,0,0,-1,-2,-2,-1,-1,-1,-1,-1
24,83,33,0.079655867219917,31.1013999999999,4.01635080357142,1.61736427380952,0.892478278273809,0.504987634077381,0.353226051488095,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1
