building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,57,0,0.0704810458333333,29.22795,4.9953389282738,2.34352662217261,0.737591837202381,0.407240739880952,0.210671529166666,2,1,1,2,1,-2,-2,0,0,0,1,1,0,1,1
2,59,0,0.0754744291666666,29.3789,16.1456142848214,3.32205753705357,1.04227758005952,0.570098854910714,0.373204718749999,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2
3,59,2,0.0820573499999999,29.5006,6.45383142738342,2.8947357001782,0.947372315711316,0.505760831749331,0.332796747104247,-1,-1,-1,-2,-2,-1,-2,0,-1,-1,-1,-2,-2,-1,-1
4,63,4,0.0896079708333333,29.5955,7.67707109122023,3.02292563705357,1.12650391220238,0.519761967708333,0.285412289732142,1,1,1,1,1,-1,-1,1,1,1,1,1,1,2,0
5,60,0,0.0960014083333333,29.6637833333333,5.75793278764881,2.028226090625,0.824560140922618,0.430240897916666,0.225408137648809,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
6,58,0,0.102622137499999,29.7652,7.29993588045738,2.97389173121472,1.11348899198099,0.511676222007721,0.229988969557469,0,0,-1,-1,0,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2
7,62,0,0.112002758333333,29.86635,12.8051789581845,3.17825894166666,1.06446729002976,0.516467740773809,0.290972453720238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,65,5,0.116266124999999,29.9468666666666,27.0629123730654,5.97749557812499,2.05874199866071,0.81604486860119,0.545937668303571,-1,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9,65,6,0.149679679166666,29.9918,8.0904729097119,2.47187309919809,1.22428284749034,0.67459173032373,0.450766941490941,2,2,2,1,1,1,1,0,0,0,1,1,1,1,1
10,65,6,0.149679679166666,29.9918,8.0904729097119,2.47187309919809,1.22428284749034,0.67459173032373,0.450766941490941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11,62,3,0.1689749,29.999,9.14522542812499,2.57668473497023,1.18236684761904,0.610563184375,0.436788625148809,1,1,1,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1
