building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,64,7,0.0067938625,26.7675333333333,1.50226353474903,0.644910348975349,0.497109473121473,0.356554437035937,0.37593507038907,1,2,2,0,0,-1,-1,-2,-2,-2,0,1,1,1,1
2,68,24,0.00926315,26.7647333333333,1.80776575267857,0.714755579761904,0.393323452678571,0.268817310565476,0.184500482589285,0,1,0,0,0,-2,-2,0,0,0,0,1,-1,1,-1
3,67,19,0.0102091327800829,26.7889999999999,3.5861575013365,0.909017767300267,0.460923613157113,0.350263159043658,0.246954648500148,1,0,-1,0,0,-1,-1,1,1,0,0,0,0,0,0
4,66,11,0.00956434309623431,26.7833999999999,11.8408420418154,2.01415100773809,0.954031301636905,0.445938084523809,0.301829541071428,-1,1,1,0,0,-1,-1,0,1,0,0,0,1,1,-1
5,62,8,0.0100942166666666,26.7628666666666,2.36966338119988,0.813047705375705,0.644162723789723,0.412281498663498,0.499261485892486,-1,-1,0,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1
6,63,23,0.0111612875,26.7423333333333,2.14095337767857,0.808624152380952,0.941111058779762,0.526348496279761,0.82268423095238,0,1,-1,-1,-1,1,1,1,1,1,-1,0,-1,-1,-1
7,64,22,0.0124877583333333,26.6448666666666,7.92590404255951,2.43063794122023,1.57374354732142,0.712605694494047,0.559360376190476,0,-1,-1,1,1,1,1,1,1,1,1,1,0,0,0
8,65,15,0.0135767583333333,26.6369333333333,6.97558227041877,2.94459229165429,2.08706004915354,1.44658905331155,1.08166258048708,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1
9,65,13,0.0135972541666666,26.6252666666666,4.05575440818452,1.27936868839285,1.09477852113095,0.557338735119047,0.434240363095238,0,0,0,1,1,1,1,1,1,1,1,1,0,2,1
10,67,14,0.0149115625,26.6028666666666,2.9779790453869,1.04924621696428,0.637567824107142,0.371357071875,0.225765613541666,1,0,0,1,1,-1,0,1,0,0,1,1,0,1,0
11,64,4,0.0157461333333333,26.5813999999999,3.00892251989901,1.23959984971784,0.836352913127413,0.510337361597861,0.42972756058806,0,0,0,0,1,1,0,1,1,1,0,-1,0,-1,0
12,64,1,0.0157926749999999,26.5563999999999,3.76705940372023,1.2213135735119,1.07745803809523,0.649092752380952,0.713215675446428,1,0,1,1,1,1,-1,1,0,1,0,0,1,0,1
13,64,12,0.0155007791666666,26.5156666666666,2.8791308610119,1.34937068169642,1.00451694761904,0.671710017857143,0.537133740922619,0,0,-1,1,-1,1,1,0,0,0,0,1,0,1,0
14,63,13,0.0154235666666666,26.4956,2.43270173809523,1.01798178422619,0.784607936904761,0.485087489880952,0.397585379315476,1,-1,0,1,0,0,0,0,1,1,0,1,1,0,1
15,68,5,0.0154599833333333,26.4447666666666,6.12640518675595,3.26714110491071,2.35303295520833,1.65596696160714,1.19725860848214,0,0,0,1,0,-1,-1,0,0,0,-1,-1,-1,0,-1
16,74,7,0.0151053875,26.38585,5.04001988898809,1.94253794330357,1.65155722738095,1.17275291026785,0.952482811607143,0,-1,1,1,1,1,1,1,1,1,0,0,0,0,1
17,66,12,0.0152358208333333,26.3715333333333,2.87250989575289,1.56615209949509,1.41909356103356,0.880627083605583,0.932154736263735,0,1,0,0,0,-1,-1,0,0,0,-1,0,-1,-1,0
18,73,-2,0.0161672833333333,26.3659333333333,13.3880795620535,3.09796255639881,1.35152478541666,0.816096430357142,0.609415421577381,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,1
19,63,2,0.0158582166666666,26.3332666666666,3.97406603482142,1.6328224907738,1.2297975797619,0.717395661458333,0.498853028125,0,-1,0,-1,0,0,0,0,-1,-1,-2,-2,-1,-2,0
20,65,1,0.016044775,26.3155333333333,4.49955128764478,1.75489304885654,1.07419798915948,0.707524767151767,0.63128528007128,0,1,0,1,1,1,0,0,0,0,-1,0,-1,0,-1
21,66,0,0.0157793514644351,26.2856999999999,12.5743125050595,2.503136446875,1.52287481369047,1.04242696235119,0.853271631994047,0,1,0,-2,-2,0,-2,-2,-2,-2,-2,-2,0,-2,-2
22,65,0,0.0172244647302904,26.2607499999999,12.7094214201069,4.19021447089397,2.38665026655776,1.08184716602316,0.664079561182061,-1,-1,-1,0,0,0,0,0,1,1,0,0,0,0,-2
23,64,7,0.0173187916666666,26.2629999999999,4.99835077931547,2.08078625238095,1.42552328660714,0.663752395982142,0.471193013541666,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2
24,66,17,0.0186864458333333,26.2306666666666,5.75862632224532,3.34711639189189,1.68045974116424,0.991845355360855,0.578645316750816,0,-1,0,1,1,0,1,0,0,1,-1,0,1,0,0
25,65,18,0.0188834833333333,26.1718666666666,4.2478351391369,2.0846814672619,1.44572768988095,0.948912159970237,0.523807318303571,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,72,8,0.0194510958333333,26.2434666666666,5.23388244761904,1.45101514181547,1.12550462529761,0.705549744345237,0.512251914880952,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1
27,67,1,0.0205169166666666,26.3458666666666,9.26400258124999,3.20791912752976,3.01103956815476,1.74998219657738,0.947796150297619,0,0,0,1,1,1,1,1,0,0,0,2,0,2,1
28,65,4,0.0207798333333333,26.3253333333333,5.58130664434523,3.40922089196428,6.77106534270833,3.861958815625,3.50300586845238,0,0,0,-2,-2,-1,0,0,0,0,-1,-1,-1,-1,-1
29,62,3,0.0207432458333333,26.3243999999999,3.21654563214285,1.85290147544642,2.06724781294642,1.41419992366071,1.31705136622023,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
30,62,3,0.0207432458333333,26.3243999999999,3.21654563214285,1.85290147544642,2.06724781294642,1.41419992366071,1.31705136622023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,63,1,0.0201055625,26.3295333333333,14.1809604172854,5.68590746020195,2.58428702628452,1.29676952999703,0.756441423522423,0,-1,-1,0,0,0,0,0,0,2,0,0,1,1,1
