building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,73,23,0.390718133333333,29.5108,1.42700092753192,0.536691219483219,0.494284044995544,0.401612154440154,0.312700211612711,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2,72,22,0.399722791666666,29.4873999999999,1.71601702842261,0.570096491220238,0.436071610714285,0.469029957738095,0.344574291220238,2,1,1,1,1,1,1,1,1,0,1,0,1,1,2
3,73,24,0.420611958333333,29.4521833333332,1.55037524621324,0.550936573210573,0.467291991089991,0.441902063706563,0.42983232061182,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
4,70,19,0.433871254166666,29.41325,2.15411779955357,0.576710501488095,0.411594702232142,0.417104451636904,0.308952027083333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5,72,23,0.4418281,29.39525,1.23527321458333,0.472384653571428,0.347731979464285,0.390489878125,0.302477139136904,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1
6,70,23,0.463685791666666,29.38805,1.41036607678571,0.42073813735119,0.351724794345238,0.372059539434524,0.298625407886904,0,0,0,1,0,0,-1,1,0,0,-1,0,0,-1,0
7,72,23,0.473177741666666,29.37455,1.69285325565476,0.518745610714285,0.430958177678571,0.39469222797619,0.289915740625,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1
8,75,20,0.480164262499999,29.3643166666666,1.42119987525987,0.46841841075141,0.383724973715473,0.348984426195426,0.268071946391446,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1
9,71,19,0.497508704166666,29.3625333333333,2.68565833412698,0.712680130952381,0.443671806349206,0.429729233730158,0.403455548809523,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
10,71,24,0.572683241666666,29.393,21.7953543814722,4.47073781347473,1.85000855832813,0.608959298190892,0.35095189238927,1,1,1,0,1,1,1,0,-1,-1,0,-1,0,-1,1
11,71,18,0.5540977375,29.3786,32.5599228230654,10.2746510834821,3.89588959880952,1.1794109813988,0.355485422172618,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1
12,100,-2,0.461217345833333,29.2952999999999,1.96314029449404,0.673233869642857,0.500796942857142,0.41498336875,0.343584252678571,1,1,1,1,2,0,1,2,1,1,1,1,1,1,1
13,100,-2,0.461217345833333,29.2952999999999,1.96314029449404,0.673233869642857,0.500796942857142,0.41498336875,0.343584252678571,0,0,0,1,1,0,-1,1,1,0,0,1,0,0,0
14,128,-2,0.0709119874999999,28.3732666666666,9.3177081328869,0.748919972172619,0.49148691860119,0.391350740029762,0.299466540178571,1,1,1,1,1,1,-1,1,1,1,0,1,-1,0,1
15,128,-2,0.0709119874999999,28.3732666666666,9.3177081328869,0.748919972172619,0.49148691860119,0.391350740029762,0.299466540178571,1,1,1,1,1,-1,-1,1,-1,-1,-1,0,-1,-1,1
16,97,-1,0.000207470833333333,27.2806166666666,2.29539215550595,0.677528328571428,0.481312100595238,0.386584677083333,0.31106681875,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
17,0,-2,0.00115124583333333,25.3373666666666,3.5519839922619,0.8014816875,0.49679949672619,0.384141969494047,0.250006328124999,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
18,0,-2,0.00115124583333333,25.3373666666666,3.5519839922619,0.8014816875,0.49679949672619,0.384141969494047,0.250006328124999,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1
19,0,-1,0.000968941666666666,24.5202166666666,2.83219810431547,0.782666078273809,0.523688650595238,0.418549426934524,0.315859600297619,-1,-1,-1,-1,-2,-1,0,-2,-1,-1,-1,-1,0,-1,-1
20,0,-1,0.000485858333333333,23.7763166666666,5.23054223377976,0.879452301041666,0.462008040178571,0.368607386011904,0.259114012797619,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
21,0,-1,0.000617514644351464,23.0175333333333,1.86793394059994,0.594330434808435,0.415337626373626,0.344604885209385,0.24030713082863,-1,-1,-1,-1,-2,0,-1,-2,-1,-1,-1,-1,-1,-1,-1
22,0,-1,0.00137572916666666,22.8048499999999,1.73016930610118,0.603019371279761,0.460403715625,0.334332498809523,0.244131848363095,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
23,84,-2,0.0012486820083682,22.49555,1.66851610491071,0.62913494672619,0.442828958184523,0.39475639657738,0.299835501339285,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,84,-2,0.0012486820083682,22.49555,1.66851610491071,0.62913494672619,0.442828958184523,0.39475639657738,0.299835501339285,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0
25,0,-1,0.00134110788381742,22.3800166666666,9.43676213632313,2.48769214924265,0.962298971636472,0.435070872586872,0.278257726462726,0,0,-1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1
26,69,-1,0.00232533195020747,22.6997833333333,1.76143738065476,0.591082156845237,0.469847289583333,0.389717369345238,0.278504769494047,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,0,-1,0.000309704166666666,23.0780333333333,1.77077352083333,0.618383330505952,0.461109811011904,0.434857748809523,0.343699552232142,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0
28,0,-1,0.000309704166666666,23.0780333333333,1.77077352083333,0.618383330505952,0.461109811011904,0.434857748809523,0.343699552232142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,0,-1,0.00230205,23.2273,1.87250524918324,0.657033076180576,0.502465893822393,0.406556659637659,0.306677397089397,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,-1
30,76,-2,0.00207327083333333,23.7048666666666,1.69366596249999,0.641788737499999,0.438311648065476,0.435277265178571,0.313498640029761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,73,-2,0.000359720833333333,24.1482499999999,1.62518221830357,0.5768033125,0.466950664732142,0.376327008035714,0.260543244196428,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0
32,73,-2,0.000359720833333333,24.1482499999999,1.62518221830357,0.5768033125,0.466950664732142,0.376327008035714,0.260543244196428,1,1,0,-1,-1,1,-1,-1,-1,0,1,0,0,-1,1
33,81,-2,-0.000141904166666666,23.5263166666666,1.56924916651785,0.604748603273809,0.476320211607142,0.412057488095237,0.28384395133928497,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
34,81,-2,-0.000141904166666666,23.5263166666666,1.56924916651785,0.604748603273809,0.476320211607142,0.412057488095237,0.28384395133928497,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2
35,72,-2,0.000287803347280334,23.2012033898305,2.27633369795069,0.715580672111672,0.510350921443421,0.432274568755568,0.356775782447282,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
36,72,-2,0.000287803347280334,23.2012033898305,2.27633369795069,0.715580672111672,0.510350921443421,0.432274568755568,0.356775782447282,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37,0,-2,0.00140822406639004,22.9702786885246,1.84381288348214,0.669974130059523,0.505258832142857,0.44188934360119,0.333918189434523,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
38,0,-1,0.00170490416666666,23.0693333333333,2.96096392455357,0.833374702380952,0.556033083333333,0.443874842708333,0.33061573735119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,-1,0.00170490416666666,23.0693333333333,2.96096392455357,0.833374702380952,0.556033083333333,0.443874842708333,0.33061573735119,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
40,77,1,0.00344522083333333,23.8794,1.72718759211309,0.593774813244047,0.470596126636904,0.433199352380952,0.357165079464285,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1
41,84,2,0.00154287916666666,24.0700499999999,1.44209176418176,0.637561671814671,0.506761513068013,0.52591651024651,0.456546528512028,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
42,84,2,0.00154287916666666,24.0700499999999,1.44209176418176,0.637561671814671,0.506761513068013,0.52591651024651,0.456546528512028,0,0,-1,-1,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1
43,0,-1,0.00217426666666666,23.8770999999999,1.60300927961309,0.565564108184523,0.537542308333333,0.495053911011904,0.41283011860119,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1
44,0,-2,0.00117007531380753,23.6152833333333,1.76296777425595,0.560717780803571,0.513650130654761,0.481685520089285,0.451683767708333,0,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,0
45,0,-2,0.00117007531380753,23.6152833333333,1.76296777425595,0.560717780803571,0.513650130654761,0.481685520089285,0.451683767708333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,99,-2,0.00212460084033613,23.3566333333333,1.18847885476685,0.52487062028512,0.461791322245322,0.468647615681615,0.357934541728541,1,1,0,0,-1,-1,0,-1,0,0,0,0,0,0,0
47,99,-2,0.00212460084033613,23.3566333333333,1.18847885476685,0.52487062028512,0.461791322245322,0.468647615681615,0.357934541728541,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
48,93,40,0.00179570833333333,22.9354166666666,1.27787821607142,0.515210947470238,0.432500722470238,0.45248608407738,0.346562378273809,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,93,40,0.00179570833333333,22.9354166666666,1.27787821607142,0.515210947470238,0.432500722470238,0.45248608407738,0.346562378273809,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0
50,93,40,0.00179570833333333,22.9354166666666,1.27787821607142,0.515210947470238,0.432500722470238,0.45248608407738,0.346562378273809,0,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1
