Timestamp,Theta,Alpha,BetaL,BetaH,Gamma
2020-12-13 15:23:00,5593.236083508001,170.87453686100397,18.200467458122965,15.653421097713101,3.1263843246213265
2020-12-13 15:24:00,6605.956340950873,284.91752934821426,32.30940605223214,9.536756782738083,2.688096722321427
2020-12-13 15:25:00,4526.845225895371,179.8332301703869,24.938983963244066,9.86452371458333,3.7999679211309534
2020-12-13 15:26:00,1412.1036706589273,57.64351367023807,40.20117900833332,26.707996949851214,3.573026289136908
2020-12-13 15:27:00,38.56394571517673,7.13000406786457,4.173343032521534,2.028074282298783,0.9976413457083461
2020-12-13 15:28:00,31.251823824107127,6.24537653616072,3.5370105791666675,1.7473813553571422,1.0094935093749995
2020-12-13 15:29:00,16.66809320639882,3.908791181845238,2.298203366666667,1.0628001336309525,0.6155209373511904
2020-12-13 15:30:00,1153.0579467506689,173.65301296955747,44.25231749910893,6.8748392892782855,1.7935151948321952
2020-12-13 15:31:00,363.33282734151817,23.10852024136904,6.344927319196422,2.3374182059523796,0.6095287648809526
2020-12-13 15:32:00,10.618211632589281,2.0947730979166668,1.210678227529762,0.5571200613095239,0.2970710412202381
2020-12-13 15:33:00,7.516257895238092,2.082910552083333,1.105269994047619,0.5117200662202384,0.28571124002976184
2020-12-13 15:34:00,8.87614557425007,2.432317158004159,1.1664532208197205,0.4975250096525095,0.2689918152658151
2020-12-13 15:35:00,8.787136756994048,1.9968463739583335,1.0608159642857142,0.47396310193452373,0.26944059255952385
2020-12-13 15:36:00,9.186669717113094,2.0210951922619054,1.0207978714285713,0.45438898764880964,0.2547644029761904
2020-12-13 15:37:00,6.688200286456785,1.7253882395307396,0.8693049073359074,0.37591957484407473,0.19556119839619837
2020-12-13 15:38:00,16.623551278125003,4.331610292708334,2.127055052529762,0.9757524575892861,0.4658979705357141
2020-12-13 15:39:00,11.870142917410714,2.6582533306547633,1.2477252117559519,0.5762248691964282,0.2853553236607142
2020-12-13 15:40:00,52.08579720372023,13.68460117886905,3.0218808412202387,0.5797233821428572,0.2949793331845238
2020-12-13 15:41:00,75.60460960335615,18.28869995396494,4.216877664538165,0.5831436672111671,0.3174187092367092
2020-12-13 15:42:00,271.85097988392846,2.9692520382440475,3.1364986520833353,1.0492396595238094,0.2901670601190475
2020-12-13 15:43:00,198.24707518288693,4.422633225446429,2.1983515574404757,0.764213266964286,0.31367178645833327
2020-12-13 15:44:00,130.64420603169657,5.125360325595237,1.162627498660714,0.9388418992559527,0.38939183958333334
2020-12-13 15:45:00,19.56309687704187,2.018931829224829,0.9090835190080192,0.5048704749034748,0.32061495054945055
2020-12-13 15:46:00,25.607442181398806,2.241665370684524,1.0190653861607146,0.4976176087797617,0.277955174404762
2020-12-13 15:47:00,49.53827802976191,4.908452669791666,1.6859883502976187,0.7133351500000001,0.37487363869047624
2020-12-13 15:48:00,28.42413146599347,2.9785581877041882,1.57533131021681,0.6918932485892488,0.311703443866944
2020-12-13 15:49:00,15.616675722916673,1.9939110312500006,1.59274761279762,0.7607188748511904,0.3030539656250001
2020-12-13 15:50:00,14.003855365327388,2.948990666220238,0.9973952669642852,0.4511066672619048,0.2657313553571429
2020-12-13 15:51:00,5.763117463690473,1.381954268601191,0.7930907248511901,0.40175398080357155,0.24930864479166667
2020-12-13 15:52:00,5.985323344223343,1.4793299031779028,0.7918660806355805,0.36537314760914763,0.22803946807246803
2020-12-13 15:53:00,5.400919958928574,1.488573316815476,0.7688086886904762,0.39510295997023814,0.25404513645833326
2020-12-13 15:54:00,16.189479309374992,2.6038366427083344,1.809530990327381,0.7549518584821427,0.5703613775297617
2020-12-13 15:55:00,887.4800352019598,206.1332173289277,111.62314017834869,37.7039322922483,14.574283380605879
2020-12-13 15:56:00,1.7049271007326006,0.6265549652014653,0.4679337133699635,0.16479650183150185,0.10367497344322345
