building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,56,0,0.0944473833333332,28.3272499999999,6.65059190491071,2.42123818824404,1.25243371755952,0.625299026934523,0.33856195014880897,1,1,0,-1,-1,-2,-1,0,0,0,0,-1,0,-1,-1
2,55,4,0.0997427291666665,28.3510999999999,2.85066409578259,1.2677663552123501,0.7654630299970301,0.416659453222452,0.267805874962874,1,1,1,1,1,2,2,0,0,1,1,2,0,2,2
3,58,3,0.103334775,28.3798999999999,7.6369495501488105,2.9799938866071405,1.5519963739583302,0.819188461458333,0.525326327529762,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
4,54,0,0.10859431666666601,28.4181499999999,4.6512106127976205,2.0355349547619,1.06166581428571,0.695018573809523,0.482966358630952,1,2,2,0,-1,0,1,0,0,0,2,1,0,2,1
5,54,0,0.11396646249999902,28.4474,2.93801837172619,1.4747573623511898,0.7594597394345229,0.552218432589285,0.3721485458333329,0,-1,-1,-1,-1,0,0,0,1,1,-2,-2,0,-2,-2
6,53,0,0.1181751375,28.4825,8.146278110781111,2.15442847742797,1.21638128586278,0.8472374391149391,0.557713817196317,1,1,1,1,0,1,1,2,2,1,1,1,0,1,1
7,53,1,0.152618354166666,28.5626,20.4784796715773,7.41592931711309,3.13782405491071,1.6183587437499898,0.566246129464285,1,1,1,1,0,-1,-1,-1,-1,1,0,0,0,1,1
8,53,1,0.152618354166666,28.5626,20.4784796715773,7.41592931711309,3.13782405491071,1.6183587437499898,0.566246129464285,-1,-1,-1,0,1,-1,-1,1,1,0,-1,0,0,-1,-1
9,54,0,0.15807719583333302,28.5787999999999,21.1070036620535,4.95365721279761,1.7889191813988101,0.8979412285714279,0.48791523764880895,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2
10,51,0,0.162303345833333,28.6057999999999,9.870660045738038,2.9405363811998795,1.4073184713394697,0.752883095337095,0.481557121770121,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1
11,51,0,0.16698945,28.6219999999999,13.0444458452381,3.2235334022321402,1.5546707633928503,0.658892298511904,0.37724898467261797,1,1,0,0,0,0,-1,-1,0,-1,-1,-1,0,-1,-1
12,52,0,0.17051952916666596,28.6296499999999,4.64957088407737,1.7092415733630901,0.782965545833333,0.408365245089285,0.25935936488095196,1,0,0,-1,-1,-2,-2,0,0,0,-2,-2,0,-1,-2
13,52,0,0.17308436666666596,28.6170499999999,12.983168819423803,2.90045491490941,0.9982350784080779,0.457153664983664,0.303716111672111,-1,0,-1,-1,0,0,-1,-2,-2,-1,-1,-1,-1,-1,-1
14,53,0,0.17730945833333303,28.6102999999999,9.5151876453869,3.1837647342261897,1.24846169866071,0.492613850297618,0.28624900074404697,0,1,1,1,0,0,0,0,-1,-1,0,0,0,0,0
15,57,8,0.18036590833333302,28.6116499999999,10.53641253125,2.67935158958333,1.2033072907738,0.8674200663690479,0.9215405596726189,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,0
16,57,8,0.18036590833333302,28.6116499999999,10.53641253125,2.67935158958333,1.2033072907738,0.8674200663690479,0.9215405596726189,0,1,1,-1,-1,0,0,-2,-2,-2,-1,0,0,0,-1
17,54,7,0.18278344166666602,28.5945499999999,3.7925740285714307,1.6957524196428502,0.92552738110119,0.5850894470238089,0.48495799955357105,0,0,0,1,0,1,0,-1,0,0,-1,-1,-1,0,0
18,53,0,0.18698851666666602,28.5990499999999,2.8241577567567497,1.36681164152064,0.776368294921294,0.45039528051678,0.307022687110187,0,0,1,1,0,1,0,0,1,0,0,0,-1,0,0
