building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,78,11,0.7622670416666658,28.49465,5.22355162797618,2.36055516279761,1.4461835953869,1.23358189136904,1.05741369955357,-1,0,0,1,1,-2,-2,-2,0,0,0,1,0,0,-1
2,79,16,0.7642864208333321,28.3673,5.77656552633928,2.8514042703868996,1.77444777589285,1.43879093348214,1.01072122172619,1,1,1,1,0,2,2,0,0,0,1,0,0,1,1
3,81,12,0.7891617666666658,28.248866666666604,6.40373649316899,2.28656092545292,1.32556847237897,0.9907115185625179,0.7651161467181461,1,2,0,1,0,1,1,0,0,0,1,0,-1,0,1
4,81,17,0.8364138499999989,28.1169999999999,1205.43767405297,589.358710942857,334.686302217857,164.19975913050502,75.54803279375,-2,1,-1,1,0,-1,-1,0,1,0,-1,-2,-2,-1,-1
5,81,24,0.46871043749999897,28.086399999999898,1.13691501975051,0.532189555836055,0.312096792693792,0.19575950460350397,0.0943202154737154,-2,0,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2
6,83,21,0.356287225,27.7682833333333,0.31901600059523805,0.0745157348214285,0.0651234684523809,0.0355597967261904,0.0313741470238095,-1,-1,-2,-2,-2,-2,-2,-2,1,-2,-1,-1,-2,-2,-2
7,82,19,0.00096225,26.587666666666603,1.6466630867240801,0.588417929759429,0.3915431627561621,0.19029935387585398,0.210820254677754,1,1,-1,-2,0,-2,-2,-1,0,-2,1,1,-1,-1,-1
8,83,17,0.000877354166666666,25.3491499999999,0.0263940309523809,0.028568947172618996,0.0236844136904761,0.0222854407738095,0.0260995014880952,0,0,-1,-2,-2,-2,-2,1,1,-2,-1,-2,1,-1,0
9,80,17,0.000614458333333333,24.835066666666602,0.0442377226190476,0.0492712967261904,0.0447358525297618,0.0415100456845238,0.0467737339285714,2,2,1,-2,2,-1,-1,1,1,-2,2,0,1,-1,1
10,79,23,0.00020240416666666598,24.3811666666666,0.0363033889218889,0.0384621603801603,0.0343357166617166,0.0297360221265221,0.0311486017226017,0,0,-1,1,-2,-2,-2,-2,-1,0,-2,-2,-2,-2,-2
11,77,21,0.00102616736401673,23.996183333333303,0.0228652816964285,0.0255974717261904,0.0221646214285714,0.0203557601190476,0.0247589913690476,1,2,2,0,1,-2,-2,1,0,0,1,0,1,1,2
12,77,6,0.000613033333333333,23.3945499999999,0.0246731147321428,0.0262636936011904,0.0225957165178571,0.0210601199404761,0.0245014782738095,-2,-1,-1,1,1,0,-1,1,1,-1,1,0,-1,0,1
13,76,9,0.00182698755186721,23.197683333333302,0.0234948963468963,0.0270111489456489,0.0233838238788238,0.0210197129492129,0.0245250429165429,-1,1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2
14,78,19,0.00161000416666666,23.0042,2.8239821214435397,1.08047189278227,0.6675374147948481,0.36489782764300605,0.166722554058101,1,1,1,-1,1,-2,-2,-1,0,-1,1,1,0,-1,1
15,78,18,0.000113545833333333,22.8197999999999,15.692392323308198,2.8161506194463395,0.979176698051948,0.390837277511961,0.230665440020505,0,1,1,1,1,1,1,1,-1,0,1,-1,-2,1,1
16,78,18,0.000113545833333333,22.8197999999999,15.692392323308198,2.8161506194463395,0.979176698051948,0.390837277511961,0.230665440020505,1,1,2,-1,-2,-2,-2,-2,-1,-2,1,1,1,-1,1
17,81,22,0.00045455648535564804,22.680016666666603,37.7470965714285,6.515385859970231,1.2328850046130901,0.6406114422619039,0.39873183675595203,-1,1,1,1,-1,-2,-2,-2,-2,-2,1,-2,-1,-1,-1
18,81,21,0.0006783347280334731,22.548416666666604,35.617676388541604,12.244041058333302,5.79705824866071,3.0070936666666603,1.6431145120535702,2,2,1,1,1,0,-1,1,1,0,1,1,0,1,1
19,79,24,-0.000202178423236514,22.438499999999898,9.3137149098604,2.9872794024353997,1.89746147920998,1.64884237897237,1.32899913171963,2,1,1,-1,-2,-1,-2,-2,-1,-2,-1,-1,-1,-1,-1
20,79,24,-0.000202178423236514,22.438499999999898,9.3137149098604,2.9872794024353997,1.89746147920998,1.64884237897237,1.32899913171963,1,2,-1,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2
21,79,14,-5.9170124481327696e-05,22.341433333333303,8.14907285208333,4.26696223124999,3.26613034122023,2.46561907098214,1.7126234196428503,1,1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-2
22,78,14,-0.000874654166666666,22.2539,17.623100348065396,6.3880923933035705,3.0519311834821403,2.1704096797619,1.53961953214285,2,2,1,-2,-1,-2,-2,-2,-1,-2,1,-2,-1,-2,-1
23,77,21,0.0002173625,22.18525,9.6628878994654,3.7512710568755496,2.46378234793584,1.6038334752004701,1.1444123918918898,2,2,1,1,-2,1,0,-2,0,0,0,0,-1,0,0
24,79,18,-0.0012220583333333302,22.122,8.01459563125,3.75835772514881,2.5027461489583303,1.77686728422619,1.4845399776785702,1,2,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
25,79,18,-0.0012220583333333302,22.122,8.01459563125,3.75835772514881,2.5027461489583303,1.77686728422619,1.4845399776785702,-1,1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1
26,77,10,-0.000803708333333333,22.092766666666602,5.94217902633928,1.87342279791666,1.52605522276785,1.11224883556547,0.8609534776785709,1,1,0,-1,-2,-2,-2,-2,-1,-2,-1,-1,1,-1,-1
27,77,14,-0.000542070833333333,22.045,37.300148726041606,23.4063367363095,15.7568188717261,10.600983350595198,7.51205740074404,1,1,1,1,1,-1,-1,-1,0,-2,0,0,1,1,1
28,78,6,-0.00175414225941422,21.9945,8.1005467995248,2.59667986516186,1.4508582277992201,1.2775218114048101,0.9042480524205521,-1,1,-1,-1,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1
29,78,6,-0.00175414225941422,21.9945,8.1005467995248,2.59667986516186,1.4508582277992201,1.2775218114048101,0.9042480524205521,0,1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1
30,78,12,0.00011453112033195,21.951,5.801767326339281,1.2980314229166598,0.800746434672619,0.570810509077381,0.412704059821428,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1
31,78,14,0.000581758333333333,21.9085,4.42679565818452,1.33855786517857,0.8084782657738091,0.566829136309523,0.35629337827380897,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,0
32,78,14,-0.00034466666666666603,21.8723999999999,5.33759229821428,1.67205307723214,0.857941690922619,0.631351685863095,0.4615585583333329,-1,-1,-1,1,1,1,1,-1,1,1,-2,-1,-1,0,0
33,78,18,7.8775e-05,21.8415,4.969076498812,1.06101755613305,0.543870963617463,0.333213117909117,0.22183735209385197,1,1,0,-1,0,-1,-1,-1,-1,-1,1,1,0,0,0
