building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
1,68,12,0.0142975518672199,31.4588,2.4328246900297597,1.61818915223214,1.2348414885416599,0.872537716369047,0.537889343005952,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1
2,69,20,0.0151473583333333,31.454366666666605,2.376601984375,1.63921825982142,1.22953401190476,0.7832618806547621,0.48827282485119,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1
3,70,23,0.019599330543932997,31.461466666666603,1.9201250571725499,1.3435371624591599,0.871522938372438,0.788648213097712,0.416248012474012,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
4,66,19,0.0259022249999999,31.501333333333303,2.09834171294921,1.4408955709830702,1.1111116465696398,0.7558876517671509,0.46502951098901,-1,0,-1,0,0,-1,-1,1,1,0,-1,-1,-1,0,0
5,66,19,0.0259022249999999,31.501333333333303,2.09834171294921,1.4408955709830702,1.1111116465696398,0.7558876517671509,0.46502951098901,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
6,71,9,0.0279461493775933,31.5156333333333,2.3386328172619,1.82274553883928,1.4146659599702298,0.957011605059524,0.610144036160714,1,1,2,2,2,0,0,1,1,1,1,1,1,2,2
7,71,9,0.0279461493775933,31.5156333333333,2.3386328172619,1.82274553883928,1.4146659599702298,0.957011605059524,0.610144036160714,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8,73,17,0.0282006625,31.5424999999999,2.2999704735119,1.7949308797619,1.30623220565476,0.8077699955357142,0.533390051785714,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
9,71,13,0.0308400622406639,31.5606999999999,2.31964949642857,1.7332262983630902,1.10777415148809,0.6673262303571421,0.426467673214285,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
10,75,21,0.0323236916666666,31.569816666666604,2.4688569089694,1.45369799094149,0.904872913572913,0.632332959162459,0.39942163082863,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0
11,75,21,0.0323236916666666,31.569816666666604,2.4688569089694,1.45369799094149,0.904872913572913,0.632332959162459,0.39942163082863,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
12,71,7,0.0347469958333333,31.6010499999999,1.9937336177083302,1.3910291186011898,0.948955836309523,0.53026761235119,0.3619886052083329,2,2,2,1,1,1,1,1,1,1,0,0,1,1,1
13,70,13,0.0377647029288702,31.629733333333302,2.09573653229166,1.17940209627976,0.7747565433035709,0.535327678720238,0.35160774985119,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
14,69,22,0.0400789291666666,31.640133333333303,1.8543484677754598,1.3177755724680702,0.873797375705375,0.56569646005346,0.36048516513216494,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2
15,69,22,0.0400789291666666,31.640133333333303,1.8543484677754598,1.3177755724680702,0.873797375705375,0.56569646005346,0.36048516513216494,1,1,2,0,0,0,0,1,1,1,1,1,1,2,2
16,71,18,0.0414279460580912,31.649233333333303,2.53443003184523,1.4524455174107098,0.973849038690476,0.7271623126488092,0.462269815625,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1
17,71,11,0.0441970083333333,31.6643999999999,1.8054196636904698,1.31511000386904,0.908237016369047,0.588236404464285,0.3774637677083329,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,71,11,0.0441970083333333,31.6643999999999,1.8054196636904698,1.31511000386904,0.908237016369047,0.588236404464285,0.3774637677083329,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2
19,71,22,0.0443295208333333,31.6700333333333,1.97861087068452,1.43672422425595,0.938604723958332,0.6488433196428571,0.451300589434523,0,0,1,-1,-1,0,0,0,0,0,0,0,0,-1,-1
20,68,9,0.0449792083333333,31.6782666666666,2.37180813468963,1.58070687986337,2.8669805996436,1.0410424138699101,0.761757862340362,-2,-2,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,73,7,0.0471761083333333,31.6860666666666,1.7559701333333302,1.30244673735119,1.07109604122023,0.776362615625,0.572864657738095,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0
