@RELATION signals

@ATTRIBUTE heart_rate NUMERIC
@ATTRIBUTE stress_level_value NUMERIC
@ATTRIBUTE eda NUMERIC
@ATTRIBUTE temp NUMERIC
@ATTRIBUTE Theta NUMERIC
@ATTRIBUTE Alpha NUMERIC
@ATTRIBUTE BetaL NUMERIC
@ATTRIBUTE BetaH NUMERIC
@ATTRIBUTE Gamma NUMERIC
@ATTRIBUTE Q15 {dislike,neutral,like}

@DATA
73,15,0.0935108541666667,32.4224333333333,2.51398076923076,0.9006130643005641,0.414934302940302,0.257915931541431,0.186758115533115,dislike
73,15,0.0935108541666667,32.4224333333333,3.38949725252976,1.01001253675595,0.468817889732142,0.280738964732142,0.198786097321428,like
70,22,0.011916675,29.8704,4.27812851428571,1.1748165641369,0.470123220238095,0.309264659375,0.32826583630952305,dislike
74,17,0.01494215,30.1665833333333,4.18816734422334,1.42382333234333,0.8180631067716059,0.52069694000594,0.4733749144639141,neutral
74,24,0.0175085041666666,30.252733333333307,2.55689154464285,1.01781724285714,0.587832667857142,0.38889400580357103,0.3071784251488089,dislike
77,24,0.018795625,30.3212666666667,2.9012475293154703,1.19163213199404,0.7742956401785709,0.5640818627976191,0.4838445007440471,dislike
76,25,0.0207168451882845,30.4002166666666,7.65278129848529,1.94315365993466,0.8525407090882091,0.6740170675675671,0.481377875853876,neutral
80,24,0.0236908541666666,30.523466666666604,4.5976190940476105,1.7251697498511898,1.15698081354166,0.910381375446428,0.9409045688988092,dislike
73,22,0.0246363817427385,30.5821999999999,9.06054218348214,2.3644266123511897,1.11704982559523,1.00357049568452,1.02937795625,dislike
75,22,0.0266053012552301,30.6916999999999,53.16250394910711,19.6515274736607,11.091532987946401,5.217532385863089,2.63308281845238,like
75,19,0.0280542314049586,30.7332,6.17276435133928,2.7934682558035697,1.74738325907738,1.25148932574404,1.54512440386904,dislike
79,21,0.0308971742738589,30.777333333333306,2.23869038020833,1.46865524345238,0.6786904712797621,0.349298264434523,0.270679733333333,dislike
75,17,0.0315496666666666,30.821083333333306,4.6956758176418205,1.5912177570537498,0.766583172557172,0.599746148648648,0.537298173299673,dislike
78,15,0.0336469083333333,30.893533333333306,2.8439629141369,1.3691396562499898,0.8060218412202379,0.7367103080357141,0.730904123958333,dislike
73,22,0.0347628708333333,30.9870999999999,5.30731075639881,1.6364247043154698,1.1374453946428502,0.9220290403273812,0.892595913839285,neutral
