heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q15
103,78,0.00550342499999999,30.03455,2.8607939495535697,1.59424848497023,0.74777276547619,0.484190495238095,0.316278554761904,neutral
103,78,0.0048929875,30.0991666666666,2.73039867656667,1.25481391357291,0.716408644342144,0.523561013068013,0.338231512028512,like
101,75,0.00543274999999999,30.194666666666603,3.0294167915178503,1.27743852127976,0.741118233779761,0.5017816382440471,0.329144120386904,neutral
100,72,0.0055772874999999895,30.264216666666602,2.6188938549107097,1.11590970312499,0.6242278397321421,0.455605501488095,0.242212194494047,neutral
100,72,0.0055772874999999895,30.264216666666602,2.6188938549107097,1.11590970312499,0.6242278397321421,0.455605501488095,0.242212194494047,dislike
102,75,0.006371925,30.42265,2.78539009791666,1.23928559970238,0.643197457738095,0.447844895386904,0.29397754702380896,dislike
100,75,0.00759723333333333,30.533333333333307,2.6522192566082503,1.3000814241164198,0.673991495247995,0.527954516038016,0.3830148957528951,like
98,62,0.00685899583333333,30.5773833333333,2.4175059580357097,1.01129385848214,0.5973877321428571,0.4530369479166661,0.274639575,dislike
98,62,0.00685899583333333,30.5773833333333,2.4175059580357097,1.01129385848214,0.5973877321428571,0.4530369479166661,0.274639575,like
99,73,0.007785725,30.6863999999999,2.6903953584821405,1.24983779002976,0.656055215625,0.457639192559523,0.274867907291666,neutral
97,64,0.00817295,30.785783333333306,2.20424971220671,1.10604829313929,0.5986409383724379,0.517163802197802,0.313964899613899,neutral
97,65,0.00732195833333333,30.880816666666604,2.48096541681547,1.10455235119047,0.585486013690476,0.518122871130952,0.32234536547619,neutral
97,63,0.00717365416666665,30.9685333333333,2.23847824791666,1.23426462678571,0.670898029315476,0.526600838690476,0.35587903764880896,dislike
97,63,0.00717365416666665,30.9685333333333,2.23847824791666,1.23426462678571,0.670898029315476,0.526600838690476,0.35587903764880896,like
96,66,0.00856576666666666,31.020716666666605,2.55768822008928,1.40187547053571,0.6817909013392851,0.5399752319940471,0.357162005654761,dislike
95,63,0.008524829166666659,31.0402999999999,2.12684063513513,1.06761382046332,0.7214361370656359,0.5198255371250361,0.350162652064152,like
96,62,0.008209004166666659,31.022533333333307,2.34944474970238,1.16887616056547,0.620390916369047,0.476398411755952,0.26510263556547603,neutral
94,63,0.00958104583333333,31.078866666666602,2.43142970625,1.28432820997023,0.6224997583333329,0.4543354199404761,0.234573000892857,like
94,63,0.00958104583333333,31.078866666666602,2.43142970625,1.28432820997023,0.6224997583333329,0.4543354199404761,0.234573000892857,neutral
95,66,0.00980636666666666,31.1052999999999,2.27954088422619,1.01856456949404,0.5995842755952379,0.461821067113095,0.259629348214285,neutral
95,63,0.0108888958333333,31.0819,2.33230526878526,1.23642504172854,0.707452232402732,0.464423661419661,0.370918375705375,like
96,62,0.009834725,31.0728,2.1635143625,1.03879211339285,0.596050576041666,0.39874183125,0.245423469345238,neutral
96,64,0.0106138999999999,31.1052999999999,2.373137896875,1.30995966651785,0.698516605208333,0.4372025257440471,0.31674453630952304,neutral
95,56,0.0110704958333333,31.0940333333333,2.21997644639144,1.07544628615978,0.6846302738342729,0.421509637808137,0.295339115236115,neutral
93,56,0.0104055416666666,31.071933333333305,2.53573914270833,1.3631404842261898,0.638825226339285,0.35345494627976204,0.218341753273809,neutral
93,56,0.0104055416666666,31.071933333333305,2.53573914270833,1.3631404842261898,0.638825226339285,0.35345494627976204,0.218341753273809,dislike
92,51,0.0116858208333333,31.0624,2.49607353883928,1.4040657665178502,0.728439981994047,0.39702764985119,0.280521713541666,like
92,58,0.0114103708333333,30.988416666666602,2.6894072375,1.35627179657738,0.8825275168154759,0.55154665,0.4270987011904761,dislike
91,48,0.0114571916666666,30.9014,2.39154362964063,1.54612382610632,0.972445635877635,0.61250641995842,0.456427062964063,like
