stress_level_time,stress_level_value
2020-12-13 15:22:00,-1.0
2020-12-13 15:23:00,10.0
2020-12-13 15:24:00,10.0
2020-12-13 15:25:00,16.0
2020-12-13 15:26:00,-1.0
2020-12-13 15:27:00,-1.0
2020-12-13 15:28:00,-1.0
2020-12-13 15:29:00,-1.0
2020-12-13 15:30:00,-1.0
2020-12-13 15:31:00,22.0
2020-12-13 15:32:00,17.0
2020-12-13 15:33:00,16.0
2020-12-13 15:34:00,21.0
2020-12-13 15:35:00,-1.0
2020-12-13 15:36:00,-1.0
2020-12-13 15:37:00,-1.0
2020-12-13 15:38:00,-1.0
2020-12-13 15:39:00,-1.0
2020-12-13 15:40:00,-1.0
2020-12-13 15:41:00,-1.0
2020-12-13 15:42:00,-1.0
2020-12-13 15:43:00,23.0
2020-12-13 15:44:00,20.0
2020-12-13 15:45:00,24.0
2020-12-13 15:46:00,22.0
2020-12-13 15:47:00,23.0
2020-12-13 15:48:00,24.0
2020-12-13 15:49:00,24.0
2020-12-13 15:50:00,-1.0
2020-12-13 15:51:00,-1.0
2020-12-13 15:52:00,-1.0
2020-12-13 15:53:00,24.0
2020-12-13 15:54:00,-1.0
2020-12-13 15:55:00,-1.0
2020-12-13 15:56:00,-1.0
2020-12-13 15:57:00,-1.0
2020-12-13 15:58:00,-1.0
2020-12-13 15:59:00,-1.0
2020-12-13 16:00:00,-1.0
2020-12-13 16:01:00,-1.0
2020-12-13 16:02:00,-1.0
