stress_level_time,stress_level_value
2020-11-27 13:24:00,7.0
2020-11-27 13:25:00,5.0
2020-11-27 13:26:00,2.0
2020-11-27 13:27:00,4.0
2020-11-27 13:28:00,4.0
2020-11-27 13:29:00,1.0
2020-11-27 13:30:00,0.0
2020-11-27 13:31:00,0.0
2020-11-27 13:32:00,9.0
2020-11-27 13:33:00,14.0
2020-11-27 13:34:00,0.0
2020-11-27 13:35:00,1.0
2020-11-27 13:36:00,3.0
2020-11-27 13:37:00,1.0
2020-11-27 13:38:00,0.0
2020-11-27 13:39:00,0.0
2020-11-27 13:40:00,1.0
2020-11-27 13:41:00,0.0
2020-11-27 13:42:00,0.0
2020-11-27 13:43:00,2.0
2020-11-27 13:44:00,0.0
2020-11-27 13:45:00,0.0
2020-11-27 13:46:00,0.0
2020-11-27 13:47:00,1.0
2020-11-27 13:48:00,0.0
2020-11-27 13:49:00,2.0
2020-11-27 13:50:00,4.0
2020-11-27 13:51:00,4.0
2020-11-27 13:52:00,2.0
2020-11-27 13:53:00,0.0
2020-11-27 13:54:00,0.0
2020-11-27 13:55:00,4.0
2020-11-27 13:56:00,0.0
2020-11-27 13:57:00,0.0
2020-11-27 13:58:00,3.0
2020-11-27 13:59:00,4.0
2020-11-27 14:00:00,0.0
2020-11-27 14:01:00,0.0
2020-11-27 14:02:00,0.0
2020-11-27 14:03:00,0.0
2020-11-27 14:04:00,5.0
2020-11-27 14:05:00,0.0
2020-11-27 14:06:00,0.0
2020-11-27 14:07:00,0.0
2020-11-27 14:08:00,5.0
2020-11-27 14:09:00,1.0
2020-11-27 14:10:00,0.0
2020-11-27 14:11:00,-2.0
2020-11-27 14:12:00,-1.0
2020-11-27 14:13:00,-1.0
2020-11-27 14:14:00,-1.0
2020-11-27 14:15:00,-1.0
