building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
23,55,22,0.0759098124999999,31.2636333333333,17.1740173149688,4.34630669186219,1.54935671740421,0.625354513216513,0.41952692010692,0,1,0,0,0,0,0,-2,-1,-1,0,1,0,0,-1
24,59,0,0.0760326458333333,31.3625333333333,1.88643982068452,0.798100867113095,0.583147872172619,0.389228048511904,0.247658528571428,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25,60,4,0.0761001208333333,31.3876666666666,1.29099832857142,0.723098348511904,0.516284231845238,0.309843836160714,0.157562782589285,0,0,-1,-1,0,0,0,-1,0,-1,-1,-1,0,-1,-2
26,60,4,0.0761001208333333,31.3876666666666,1.29099832857142,0.723098348511904,0.516284231845238,0.309843836160714,0.157562782589285,-1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
27,57,2,0.0754576624999999,31.4067333333333,1.89381538001187,0.7966918001188,0.573530808731808,0.388320281853281,0.267392533412533,1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,2
28,56,13,0.0757238833333333,31.4267666666666,2.3167906126488,0.890249560416666,0.62913189672619,0.496458154464285,0.284140008184523,0,1,-2,-1,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2
29,57,10,0.077044025,31.4565333333333,3.81825323898809,1.33808659895833,0.639122598958333,0.452521808333333,0.332036364434523,1,1,1,1,1,1,1,1,-1,-1,1,0,2,1,1
30,59,0,0.0767715583333333,31.4736,2.19060774315476,0.862713512648809,0.608465565625,0.437285561458333,0.31678847797619,0,0,-1,0,-2,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2
31,59,1,0.0767696375,31.4891999999999,1.99873786828036,0.780033305316305,0.476575624591624,0.332758384021384,0.224487376002375,1,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
32,59,1,0.0767696375,31.4891999999999,1.99873786828036,0.780033305316305,0.476575624591624,0.332758384021384,0.224487376002375,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
33,57,0,0.0776698416666667,31.5169333333333,1.75439098392857,0.777531968303571,0.5617835375,0.318698598958333,0.263829614434523,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2
34,55,0,0.0810479375,31.5472666666666,2.418831515625,0.882034928125,0.559547503869047,0.361302995089285,0.22536816860119,0,1,1,1,1,-1,-1,2,1,1,1,-1,-2,0,0
35,56,0,0.07333155,31.5814999999999,1.90528888847638,0.821252922185921,0.535301341253341,0.342601171666171,0.228740011286011,-1,0,0,0,1,0,0,1,1,1,1,-1,0,-1,-1
36,56,0,0.0711410208333333,31.5929499999999,1.90275837574404,0.883041521279761,0.648453797767857,0.396477585267857,0.248233928422619,0,1,-1,-1,-2,0,0,-2,-2,-2,-1,-1,-1,-1,-1
37,56,1,0.0718786583333333,31.602,1.81889915104166,0.827808448363095,0.564618094642857,0.411127473958333,0.206198320238095,0,0,-2,-2,-2,0,-1,-2,-2,-2,-2,-2,-1,-2,-2
38,54,16,0.0721991333333333,31.6197166666666,1.86914016875,0.840674892410714,0.565069468303571,0.352070385714285,0.236730494345238,0,-1,2,0,-1,0,1,-2,-2,-2,0,0,0,0,1
39,58,19,0.0727230958333332,31.6166666666666,8.83304712607662,1.72107762474012,0.703943356994356,0.369336408078408,0.192359068755568,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
40,58,1,0.0717871625,31.61625,3.04478749553571,0.957625372172619,0.574113418005952,0.549821056547619,0.369062782886904,0,-1,0,0,0,0,1,-2,-1,-2,0,0,0,0,2
41,60,1,0.0732575124999999,31.61045,2.29015362574404,0.867275449255952,0.53442808422619,0.352201382142857,0.281137045535714,0,0,0,-1,-1,0,0,-2,0,0,0,-1,1,0,0
42,60,0,0.0703331374999999,31.60465,2.1327363876488,0.754603709970237,0.530654173511904,0.353516045684523,0.221772961458333,0,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2
43,63,0,0.0697272541666666,31.5916666666666,2.19552125571725,0.853343491238491,0.529576595040095,0.321860374368874,0.194163794921294,0,0,0,0,0,1,1,0,-2,-2,0,0,1,0,1
44,63,0,0.0684752833333333,31.5723999999999,2.71592884107142,0.91526946547619,0.614439210863095,0.428451323065476,0.255950822023809,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
45,63,0,0.068812775,31.5546333333333,1.93533354955357,0.817953522172619,0.551530319642857,0.309521409672619,0.192668232291666,0,1,0,-1,-1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2
46,63,0,0.0697983833333333,31.5476999999999,1.25408196346896,0.708269586724086,0.473472728096227,0.287668506237006,0.173759583011582,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
47,63,0,0.0697983833333333,31.5476999999999,1.25408196346896,0.708269586724086,0.473472728096227,0.287668506237006,0.173759583011582,1,1,1,1,1,1,1,-2,-2,-2,2,2,2,2,2
48,62,1,0.0722230041666667,31.5308,39.1945078343749,5.34460632619047,2.26309058988095,1.20079370654761,1.10032008124999,0,1,0,-1,-2,1,1,-2,-2,-2,1,-2,-2,-2,-2
49,60,-2,0.0702423041666666,31.4812833333333,18.4767582601609,4.2206135334004,2.34682412273641,1.43181240321931,1.40883908772635,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
50,63,-2,0.036031025,31.1530666666666,3.46902427580174,1.44845304577259,0.890168345772594,0.544423141690962,0.319552159475218,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
